1058100601	20220810	202208	2022	2022.6027											CUB	CUBA	CUB								0	182	182	18	4	-9.5	2	1	2	-1.06870229007634	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20220810223000	http://www.courant.com/politics/hc-pol-trump-endorses-levy-rally-20220809-3sgevhrwdzg5pfrkkxoenmnnfq-story.html
1058100602	20220810	202208	2022	2022.6027											CVL	LANDOWNER						CVL			0	019	019	01	1	3.4	2	1	2	-1.16591928251122	0								3	Reno County, Kansas, United States	US	USKS		37.95	-98.0837	485041	3	Reno County, Kansas, United States	US	USKS		37.95	-98.0837	485041	20220810223000	https://www.hutchnews.com/story/news/2022/08/10/reno-county-kansas-delays-seeking-1-3-million-wildfire-mitigation-federal-funds/10283661002/
1058100603	20220810	202208	2022	2022.6027											CVL	LANDOWNER						CVL			0	019	019	01	1	3.4	4	1	4	-1.16591928251122	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220810223000	https://www.hutchnews.com/story/news/2022/08/10/reno-county-kansas-delays-seeking-1-3-million-wildfire-mitigation-federal-funds/10283661002/
1058100604	20220810	202208	2022	2022.6027											CVL	PROPERTY OWNER						CVL			1	030	030	03	1	4.0	3	1	3	-1.52671755725191	0								3	Mogadore, Ohio, United States	US	USOH	OH153	41.0464	-81.3979	1077531	3	Mogadore, Ohio, United States	US	USOH	OH153	41.0464	-81.3979	1077531	20220810223000	https://www.plasticsnews.com/news/hexpol-silicones-continues-grow-triples-space-akron
1058100605	20220810	202208	2022	2022.6027											CVL	LANDOWNER						CVL			0	030	030	03	1	4.0	6	1	6	-1.16591928251122	0								3	Reno County, Kansas, United States	US	USKS		37.95	-98.0837	485041	3	Reno County, Kansas, United States	US	USKS		37.95	-98.0837	485041	20220810223000	https://www.hutchnews.com/story/news/2022/08/10/reno-county-kansas-delays-seeking-1-3-million-wildfire-mitigation-federal-funds/10283661002/
1058100606	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	030	030	03	1	4.0	10	1	10	-3.584229390681	0								3	Macalester College, Minnesota, United States	US	USMN		44.9374	-93.1692	647350	3	Macalester College, Minnesota, United States	US	USMN		44.9374	-93.1692	647350	20220810223000	https://www.kare11.com/article/news/local/colleges-universities-implement-guidelines-as-monkeypox-continues-to-spread-minnesota/89-94cbb5b0-2720-4f37-b576-8f8da94351ba
1058100607	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	-3.584229390681	0								3	Macalester College, Minnesota, United States	US	USMN		44.9374	-93.1692	647350	3	Macalester College, Minnesota, United States	US	USMN		44.9374	-93.1692	647350	20220810223000	https://www.kare11.com/article/news/local/colleges-universities-implement-guidelines-as-monkeypox-continues-to-spread-minnesota/89-94cbb5b0-2720-4f37-b576-8f8da94351ba
1058100608	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			1	057	057	05	1	8.0	10	1	10	3.88888888888889	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220810223000	https://cleanroomtechnology.com/news/article_page/Esco_Phillipines_signs_deal_with_the_Philippine_Society_for_Microbiology/202816
1058100609	20220810	202208	2022	2022.6027											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	1	1	1	-4.51807228915663	0								4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	20220810223000	https://www.farmersjournal.ie/government-approach-to-emissions-is-flawed-in-both-science-and-law-715340
1058100610	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	3	1	3	-3.584229390681	0								3	Macalester College, Minnesota, United States	US	USMN		44.9374	-93.1692	647350	3	Macalester College, Minnesota, United States	US	USMN		44.9374	-93.1692	647350	20220810223000	https://www.kare11.com/article/news/local/colleges-universities-implement-guidelines-as-monkeypox-continues-to-spread-minnesota/89-94cbb5b0-2720-4f37-b576-8f8da94351ba
1058100611	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	0	0								1	Ecuador	EC	EC		-2	-77.5	EC	1	Ecuador	EC	EC		-2	-77.5	EC	20220810223000	https://www.goshennews.com/news/national_news/ecuador-lasso/image_92db5212-56a6-57da-8694-9e319dff9c4c.html
1058100612	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	051	051	05	1	3.4	10	1	10	3.48837209302326	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20220810223000	https://www.nbcbayarea.com/news/local/kamala-harris-visit-oakland-san-francisco/2974256/
1058100613	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	111	111	11	3	-2.0	6	1	6	-4.05797101449276	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220810223000	https://www.9news.com.au/national/teacher-shortage-nsw-victoria-plan-to-address-crisis/adb24bbf-762d-4dde-9dbf-353656f2de29
1058100614	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	113	113	11	3	-2.0	6	1	6	-9.19732441471571	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220810223000	https://www.washingtontimes.com/news/2022/aug/10/jim-jordan-demands-testimony-ex-fbi-official-over-/
1058100615	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	113	113	11	3	-2.0	4	1	4	-9.19732441471571	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220810223000	https://www.washingtontimes.com/news/2022/aug/10/jim-jordan-demands-testimony-ex-fbi-official-over-/
1058100616	20220810	202208	2022	2022.6027											ELI	ACTOR						ELI			0	051	051	05	1	3.4	6	1	6	-0.312012480499219	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220810223000	https://parade.com/news/sean-bean-denounced-intimacy-coordinators-backlash
1058100617	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	2	1	2	-1.6973125884017	0								4	Northend, Buckinghamshire, United Kingdom	UK	UKB9	40127	51.6167	-0.95	-2604271	4	Northend, Buckinghamshire, United Kingdom	UK	UKB9	40127	51.6167	-0.95	-2604271	20220810223000	https://www.telegraph.co.uk/news/2022/08/10/worst-thing-not-able-flush-toilet-what-happens-when-town-runs/
1058100618	20220810	202208	2022	2022.6027											GBRCOP	LONDON	GBR					COP			0	1243	124	12	3	-4.0	10	1	10	-16.0493827160494	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220810223000	https://www.telegraph.co.uk/news/2022/08/10/alleged-fourth-beatle-aine-davis-arrested-uk-terror-charges/
1058100619	20220810	202208	2022	2022.6027											GBREDU	SHEFFIELD	GBR					EDU			1	040	040	04	1	1.0	20	1	10	-1.10294117647058	0								0								0								20220810223000	https://www.702.co.za/articles/451843/human-expansion-could-cost-us-our-most-beautiful-birds
1058100620	20220810	202208	2022	2022.6027											GOV	CITY MANAGER						GOV			1	036	036	03	1	4.0	5	1	5	3.27868852459017	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220810223000	https://www.thegazette.com/news/marion-hires-hiawatha-city-manager/
1058100621	20220810	202208	2022	2022.6027											GOV	FIREMAN						GOV			1	042	042	04	1	1.9	2	1	2	0.38314176245211	0								3	Hawkins County, Tennessee, United States	US	USTN		36.4334	-82.9499	1639752	3	Hawkins County, Tennessee, United States	US	USTN		36.4334	-82.9499	1639752	20220810223000	https://www.therogersvillereview.com/news/article_8495ffcc-1713-11ed-86a8-9bd385c1611b.html
1058100622	20220810	202208	2022	2022.6027											GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	10	1	10	1.51285930408472	0								4	Morelos, Méco, Mexico	MX	MX15	20887	19.6011	-99.0525	-1661106	4	Morelos, Méco, Mexico	MX	MX15	20887	19.6011	-99.0525	-1661106	20220810223000	https://www.nbcbayarea.com/news/local/ab-2419-black-women-bay-area/2974057/
1058100623	20220810	202208	2022	2022.6027											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	3	1	3	2.22929936305732	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220810223000	http://www.positivelyfilipino.com/magazine/along-comes-larry
1058100624	20220810	202208	2022	2022.6027											GOV	PRESIDENT						GOV			1	057	057	05	1	8.0	2	1	2	-3.39506172839506	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Iraq	IZ	IZ		33	44	IZ	20220810223000	https://www.oann.com/biden-signs-pact-act-for-veterans-exposed-to-burn-pits/
1058100625	20220810	202208	2022	2022.6027											GOV	PRESIDENT						GOV			1	057	057	05	1	8.0	8	1	8	-3.39506172839506	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220810223000	https://www.oann.com/biden-signs-pact-act-for-veterans-exposed-to-burn-pits/
1058100626	20220810	202208	2022	2022.6027											GOV	ATTORNEY GENERAL						GOV			0	186	186	18	4	-10.0	4	1	4	-3.50877192982456	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220810223000	http://www.msn.com/en-us/news/us/fbi-s-wray-denounces-threats-following-search-of-trump-home/ar-AA10wCRJ
1058100627	20220810	202208	2022	2022.6027											GRCGOV	GREECE	GRC					GOV			1	050	050	05	1	3.5	6	1	6	-3.25814536340852	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20220810223000	https://news.topwirenews.com/2022/08/10/economists-urge-us-to-return-afghanistans-frozen-assets/
1058100628	20220810	202208	2022	2022.6027											HLH	HOSPITAL						HLH			1	112	112	11	3	-2.0	10	1	10	1.54639175257732	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220810223000	https://wsbs.com/look-at-us-massachusetts-were-the-best-state-to-have-a-baby/
1058100629	20220810	202208	2022	2022.6027											HLH	HOSPITAL						HLH			1	173	173	17	4	-5.0	4	1	4	-2.3454157782516	0								3	Marion County, Indiana, United States	US	USIN		39.7684	-86.1555	450371	3	Marion County, Indiana, United States	US	USIN		39.7684	-86.1555	450371	20220810223000	https://wibqam.com/2022/08/10/indystar-sues-8-hospitals-for-obscuring-public-spending-data-on-nursing-homes/
1058100630	20220810	202208	2022	2022.6027											HLH	HOSPITAL						HLH			1	173	173	17	4	-5.0	6	1	6	-2.3454157782516	0								3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20220810223000	https://wibqam.com/2022/08/10/indystar-sues-8-hospitals-for-obscuring-public-spending-data-on-nursing-homes/
1058100631	20220810	202208	2022	2022.6027											IRL	IRELAND	IRL								1	040	040	04	1	1.0	4	1	4	-4.51807228915663	0								4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	20220810223000	https://www.farmersjournal.ie/government-approach-to-emissions-is-flawed-in-both-science-and-law-715340
1058100632	20220810	202208	2022	2022.6027											IRLEDU	IRELAND	IRL					EDU			1	040	040	04	1	1.0	2	1	2	-4.51807228915663	0								4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	20220810223000	https://www.farmersjournal.ie/government-approach-to-emissions-is-flawed-in-both-science-and-law-715340
1058100633	20220810	202208	2022	2022.6027											IRN	IRANIAN	IRN								0	046	046	04	1	7.0	2	1	2	-6.76056338028164	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220810223000	https://www.presstv.ir/Detail/2022/08/10/687143/Iran-Palestine-Israel-Qalibaf-Islamic-Jihad-Nakhala
1058100634	20220810	202208	2022	2022.6027											IRN	IRANIAN	IRN								0	046	046	04	1	7.0	8	1	8	-6.76056338028164	0								1	Iran	IR	IR		32	53	IR	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220810223000	https://www.presstv.ir/Detail/2022/08/10/687143/Iran-Palestine-Israel-Qalibaf-Islamic-Jihad-Nakhala
1058100635	20220810	202208	2022	2022.6027											ISL	ICELAND	ISL								1	042	042	04	1	1.9	6	1	6	-0.44117647058824	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220810223000	https://www.brooklynvegan.com/tour-news-wilco-phantom-planet-diarrhea-planet-four-year-strong-more/
1058100636	20220810	202208	2022	2022.6027											JUD	COUNSEL						JUD			0	010	010	01	1	0.0	1	1	1	-9.42528735632184	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810223000	https://patch.com/illinois/evanston/2-convicted-drug-conspiracy-face-mandatory-minimum-sentences-feds
1058100637	20220810	202208	2022	2022.6027											JUD	COUNSELOR						JUD			1	036	036	03	1	4.0	10	1	10	-1.99764982373679	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220810223000	https://www.wral.com/there-was-staff-that-had-their-hair-pulled-out-mental-health-crisis-creates-strain-on-nc-mental-health-workers/20412085/
1058100638	20220810	202208	2022	2022.6027											JUD	COUNSEL						JUD			1	057	057	05	1	8.0	10	1	10	5.19480519480519	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220810223000	https://www.businessdailyafrica.com/bd/corporate/enterprise/how-do-we-protect-our-gym-idea-3910054
1058100639	20220810	202208	2022	2022.6027											KEN	NAIROBI	KEN								1	042	042	04	1	1.9	2	1	2	1.33333333333334	0								1	Ethiopia	ET	ET		8	38	ET	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220810223000	https://www.businessdailyafrica.com/bd/corporate/industry/construction/german-firm-targets-east-africa-with-nairobi-office-3910202
1058100640	20220810	202208	2022	2022.6027											KEN	KENYA	KEN								1	061	061	06	2	6.4	8	1	8	-0.1628664495114	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220810223000	https://www.businessdailyafrica.com/bd/corporate/enterprise/firm-s-gadgets-cut-fuel-consumption-by-13pc-3910026
1058100641	20220810	202208	2022	2022.6027											KEN	KENYA	KEN								1	061	061	06	2	6.4	2	1	2	-0.1628664495114	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220810223000	https://www.businessdailyafrica.com/bd/corporate/enterprise/firm-s-gadgets-cut-fuel-consumption-by-13pc-3910026
1058100642	20220810	202208	2022	2022.6027											LKA	SRI LANKA	LKA								0	036	036	03	1	4.0	1	1	1	-5.36828963795256	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220810223000	http://tnlivenews.in/sri-lanka-crisis-highlights-nationwide-curfew-imposed-until-thursday-morning-the-indian-express/
1058100643	20220810	202208	2022	2022.6027											LKA	SRI LANKA	LKA								0	036	036	03	1	4.0	2	1	2	-5.36828963795256	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810223000	http://tnlivenews.in/sri-lanka-crisis-highlights-nationwide-curfew-imposed-until-thursday-morning-the-indian-express/
