1058094113	20220803	202208	2022	2022.5836	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-9.69267139479909	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20220810213000	https://www.wsiltv.com/news/hidden-camera-caught-irvine-doctor-poisoning-husband-with-drain-cleaner-documents-allege/article_a52ec1eb-c5dc-5e48-9157-4d48481dc688.html
1058094114	20220803	202208	2022	2022.5836	USA	WISCONSIN	USA								USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	2	1	2	-2.80583613916948	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810213000	https://www.riponpress.com/editorial/editorial-some-election-reform-plans-are-sensible-others-are-nonsensical/article_43a2409a-18bf-11ed-b4ba-1b14e94cae41.html
1058094115	20220803	202208	2022	2022.5836	USA	WISCONSIN	USA								USAMED	UNITED STATES	USA					MED			0	040	040	04	1	1.0	2	1	2	-2.80583613916948	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810213000	https://www.riponpress.com/editorial/editorial-some-election-reform-plans-are-sensible-others-are-nonsensical/article_43a2409a-18bf-11ed-b4ba-1b14e94cae41.html
1058094116	20220803	202208	2022	2022.5836	USAGOV	WISCONSIN	USA					GOV			USAMED	WISCONSIN	USA					MED			0	040	040	04	1	1.0	6	1	6	-2.80583613916948	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810213000	https://www.riponpress.com/editorial/editorial-some-election-reform-plans-are-sensible-others-are-nonsensical/article_43a2409a-18bf-11ed-b4ba-1b14e94cae41.html
1058094117	20220803	202208	2022	2022.5836	USAMED	UNITED STATES	USA					MED			USA	WISCONSIN	USA								0	040	040	04	1	1.0	2	1	2	-2.80583613916948	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810213000	https://www.riponpress.com/editorial/editorial-some-election-reform-plans-are-sensible-others-are-nonsensical/article_43a2409a-18bf-11ed-b4ba-1b14e94cae41.html
1058094118	20220803	202208	2022	2022.5836	USAMED	WISCONSIN	USA					MED			USAGOV	WISCONSIN	USA					GOV			0	040	040	04	1	1.0	6	1	6	-2.80583613916948	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810213000	https://www.riponpress.com/editorial/editorial-some-election-reform-plans-are-sensible-others-are-nonsensical/article_43a2409a-18bf-11ed-b4ba-1b14e94cae41.html
1058094119	20220809	202208	2022	2022.6000											BUS	INVESTOR						BUS			1	020	020	02	1	3.0	3	1	3	2.95489891135304	0								4	Oksut, Kayseri, Turkey	TU	TU38	28013	38.2491	35.4704	-766426	4	Oksut, Kayseri, Turkey	TU	TU38	28013	38.2491	35.4704	-766426	20220810213000	https://finance.yahoo.com/news/centerra-gold-shares-plummet-permit-203744225.html
1058094120	20220809	202208	2022	2022.6000	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	4	1	4	-8.6734693877551	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Glenelg Primary School, South Australia, Australia	AS	AS05	5286	-34.9851	138.522	11372524	4	Glenelg Primary School, South Australia, Australia	AS	AS05	5286	-34.9851	138.522	11372524	20220810213000	https://www.9news.com.au/national/police-investigate-alleged-assault-on-child-at-adelaide-primary-school/f9dbe2b3-8bf5-4c57-8cd2-f250f83ca31d
1058094121	20220809	202208	2022	2022.6000	COP	POLICE						COP			EDU	SCHOOL						EDU			1	020	020	02	1	3.0	2	1	2	-8.6734693877551	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Glenelg Primary School, South Australia, Australia	AS	AS05	5286	-34.9851	138.522	11372524	4	Glenelg Primary School, South Australia, Australia	AS	AS05	5286	-34.9851	138.522	11372524	20220810213000	https://www.9news.com.au/national/police-investigate-alleged-assault-on-child-at-adelaide-primary-school/f9dbe2b3-8bf5-4c57-8cd2-f250f83ca31d
1058094122	20220809	202208	2022	2022.6000	COP	POLICE						COP			EDU	SCHOOL						EDU			1	020	020	02	1	3.0	4	1	4	-8.6734693877551	4	Glenelg Primary School, South Australia, Australia	AS	AS05	5286	-34.9851	138.522	11372524	4	Glenelg Primary School, South Australia, Australia	AS	AS05	5286	-34.9851	138.522	11372524	4	Glenelg Primary School, South Australia, Australia	AS	AS05	5286	-34.9851	138.522	11372524	20220810213000	https://www.9news.com.au/national/police-investigate-alleged-assault-on-child-at-adelaide-primary-school/f9dbe2b3-8bf5-4c57-8cd2-f250f83ca31d
1058094123	20220809	202208	2022	2022.6000	TUR	TURKEY	TUR								BUS	INVESTOR						BUS			1	020	020	02	1	3.0	1	1	1	2.95489891135304	4	Oksut, Kayseri, Turkey	TU	TU38	28013	38.2491	35.4704	-766426	4	Oksut, Kayseri, Turkey	TU	TU38	28013	38.2491	35.4704	-766426	4	Oksut, Kayseri, Turkey	TU	TU38	28013	38.2491	35.4704	-766426	20220810213000	https://finance.yahoo.com/news/centerra-gold-shares-plummet-permit-203744225.html
1058094124	20220809	202208	2022	2022.6000	TWN	TAIWAN	TWN								CHNGOV	CHINESE	CHN					GOV			1	020	020	02	1	3.0	6	1	6	-3.77358490566038	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810213000	https://www.brisbanetimes.com.au/national/australia-news-live-china-asserts-right-to-take-taiwan-by-force-covid-winter-wave-continues-20220811-p5b8wu.html
1058094125	20220809	202208	2022	2022.6000	USA	UNITED STATES	USA								COP	POLICE						COP			1	090	090	09	2	-2.0	6	1	6	-5.14705882352941	3	Richland, New York, United States	US	USNY	NY075	43.5695	-76.0477	962473	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810213000	https://oswegocountytoday.com/lead-story/state-police-search-for-vehicle-stolen-in-selkirk-shores-state-park/
1058094126	20220809	202208	2022	2022.6000	USACOP	NEW YORK STATE	USA					COP			COP	POLICE						COP			1	090	090	09	2	-2.0	2	1	2	-5.14705882352941	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810213000	https://oswegocountytoday.com/lead-story/state-police-search-for-vehicle-stolen-in-selkirk-shores-state-park/
1058094127	20220810	202208	2022	2022.6027											AGR	FARMER						AGR			0	020	020	02	1	3.0	6	1	6	0.862688713156	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220810213000	https://wahoo-ashland-waverly.com/community/wahoo/doc-little-dog-park-opens/article_2c9507b6-18ba-11ed-91a6-cbcff330cc8a.html
1058094128	20220810	202208	2022	2022.6027											AGR	FARMER						AGR			0	020	020	02	1	3.0	4	1	4	0.862688713156	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220810213000	https://wahoo-ashland-waverly.com/community/wahoo/doc-little-dog-park-opens/article_2c9507b6-18ba-11ed-91a6-cbcff330cc8a.html
1058094129	20220810	202208	2022	2022.6027											AUSHLH	PERTH	AUS					HLH			1	112	112	11	3	-2.0	5	1	5	-9.63855421686752	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220810213000	https://www.9news.com.au/national/man-stabbed-gold-coast-comes-to-restaurant-for-help/9b2225fb-3ae2-44e7-a567-14e907ae8edc
1058094130	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	6	1	6	-4.83558994197292	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220810213000	https://www.mediaite.com/news/facebook-under-fire-for-handing-over-messages-between-mother-and-daughter-charged-for-an-illegal-abortion-in-nebraska/
1058094131	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	4.6218487394958	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220810213000	https://www.finanznachrichten.de/nachrichten-2022-08/56779343-computer-modelling-group-ltd-computer-modelling-group-declares-quarterly-dividend-200.htm
1058094132	20220810	202208	2022	2022.6027											BUS	CORPORATION						BUS			0	043	043	04	1	2.8	8	1	8	2.7027027027027	0								5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20220810213000	https://www.telegraphindia.com/india/investors-meet-in-ahmedabad-by-odisha/cid/1879426
1058094133	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	2.88808664259928	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220810213000	https://www.eseller365.com/etsy-sellers-discount-labor-day-sale-2022/
1058094134	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	16	1	16	2.05882352941176	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220810213000	https://www.prnewswire.com:443/news-releases/flat-tech-employment-growth-indicative-of-continued-talent-crisis-in-high-demand-skill-sets-301603820.html
1058094135	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	2	1	2	3.87624466571835	0								3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	20220810213000	https://www.lakegenevanews.net/news/local/daniels-foods-to-host-centennial-celebration-grocers-anniversary-gala-to-include-special-sales-customer-appreciation/article_99d1bd76-1359-11ed-a88c-3f24e168353f.html
1058094136	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	2	1	2	3.87624466571835	0								3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Lake Geneva, Wisconsin, United States	US	USWI		42.5917	-88.4334	1581223	20220810213000	https://www.lakegenevanews.net/news/local/daniels-foods-to-host-centennial-celebration-grocers-anniversary-gala-to-include-special-sales-customer-appreciation/article_99d1bd76-1359-11ed-a88c-3f24e168353f.html
1058094137	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	6	1	6	3.87624466571835	0								3	Lake Geneva, Wisconsin, United States	US	USWI		42.5917	-88.4334	1581223	3	Lake Geneva, Wisconsin, United States	US	USWI		42.5917	-88.4334	1581223	20220810213000	https://www.lakegenevanews.net/news/local/daniels-foods-to-host-centennial-celebration-grocers-anniversary-gala-to-include-special-sales-customer-appreciation/article_99d1bd76-1359-11ed-a88c-3f24e168353f.html
1058094138	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	060	060	06	2	6.0	2	1	2	4.55840455840456	0								3	Drexel University, Pennsylvania, United States	US	USPA		39.954	-75.193	1173477	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220810213000	https://menafn.com/1104678650/EPIC-Welcomes-Kerry-Connor-Joins-As-National-Voluntary-Benefits-Practice-Leader
1058094139	20220810	202208	2022	2022.6027											BUS	MANUFACTURER						BUS			1	1056	105	10	3	-5.0	2	1	2	-5.57103064066852	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810213000	https://www.nbcwashington.com/news/health/what-the-lyme-disease-vaccine-could-mean-for-people-living-with-long-term-symptoms/3130121/
1058094140	20220810	202208	2022	2022.6027											BUS	MANUFACTURER						BUS			1	1056	105	10	3	-5.0	2	1	2	-5.59440559440559	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810213000	https://www.nbclosangeles.com/news/national-international/what-the-lyme-disease-vaccine-could-mean-for-people-living-with-long-term-symptoms/2961469/
1058094141	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	128	128	12	3	-5.0	16	1	16	2.05882352941176	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220810213000	https://www.prnewswire.com:443/news-releases/flat-tech-employment-growth-indicative-of-continued-talent-crisis-in-high-demand-skill-sets-301603820.html
1058094142	20220810	202208	2022	2022.6027											CAN	CALGARY	CAN								0	010	010	01	1	0.0	7	1	7	3.98671096345515	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220810213000	https://www.hannaherald.com:443/news/local-news/craigmyle-historic-society-meeting-upcoming
1058094143	20220810	202208	2022	2022.6027											CAN	VANCOUVER	CAN								1	036	036	03	1	4.0	6	1	6	3.98671096345515	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20220810213000	https://www.hannaherald.com:443/news/local-news/craigmyle-historic-society-meeting-upcoming
1058094144	20220810	202208	2022	2022.6027											COL	COLOMBIA	COL								1	042	042	04	1	1.9	3	1	3	-2.67857142857143	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220810213000	https://www.entornointeligente.com/former-paraguayan-president-lugo-in-icu/
1058094145	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	010	010	01	1	0.0	5	1	5	-10.62124248497	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220810213000	https://www.bbc.co.uk/news/uk-62495025
1058094146	20220810	202208	2022	2022.6027											COP	LAW ENFORCEMENT OFFICER						COP			1	042	042	04	1	1.9	6	1	6	-5.80645161290323	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810213000	https://www.greensburgdailynews.com/news/local_news/standoff-ends-peacefully/article_600f702c-18ce-11ed-a3f7-7f92422a5d74.html
1058094147	20220810	202208	2022	2022.6027											COP	TROOPER						COP			1	087	087	08	2	9.0	10	1	10	-8.33333333333334	0								0								0								20220810213000	https://whyy.org/articles/jayana-tanae-webb-charges-pennsylvania-state-troopers-i95-crash-3rd-degree-murder/
1058094148	20220810	202208	2022	2022.6027											COP	POLICE OFFICER						COP			0	173	173	17	4	-5.0	30	3	30	-3.76884422110553	0								3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	20220810213000	https://www.stamfordadvocate.com/news/article/CT-probate-judge-with-suspended-law-license-who-17365220.php?t=df7c81156e
1058094149	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			0	013	013	01	1	0.4	10	1	10	0.862688713156	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220810213000	https://wahoo-ashland-waverly.com/community/wahoo/doc-little-dog-park-opens/article_2c9507b6-18ba-11ed-91a6-cbcff330cc8a.html
1058094150	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	1.5625	0								4	Li Chao, Hainan, China	CH	CH31	13072	19.1137	109.393	10928369	4	Li Chao, Hainan, China	CH	CH31	13072	19.1137	109.393	10928369	20220810213000	http://www.ebar.com/story.php?ch=arts__culture&sc=movies&id=317919
1058094151	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			0	036	036	03	1	4.0	10	1	10	0.10822510822511	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220810213000	https://patch.com/illinois/across-il/real-id-illinois-heres-what-you-need-get-one
1058094152	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	10	1	10	0.862688713156	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220810213000	https://wahoo-ashland-waverly.com/community/wahoo/doc-little-dog-park-opens/article_2c9507b6-18ba-11ed-91a6-cbcff330cc8a.html
1058094153	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	2	1	2	-2.62529832935561	0								3	Ross Fork, Idaho, United States	US	USID		43.0349	-112.251	374784	3	Bannock, Idaho, United States	US	USID	ID077	42.8613	-112.723	397405	20220810213000	https://www.idahostatejournal.com/freeaccess/2-500-acre-wildfire-near-pocatello-reignites-evacuations-to-resume/article_5457158f-4cb6-5232-b7db-ef1f264cf2c8.html
1058094154	20220810	202208	2022	2022.6027											DEU	NUREMBERG	DEU								1	046	046	04	1	7.0	3	1	3	-4.33386837881219	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810213000	https://www.mediaite.com/tv/a-blaze-tv-host-is-calling-for-the-execution-of-covid-officials-over-biomedical-facism/
1058094155	20220810	202208	2022	2022.6027											DNK	DENMARK	DNK								1	040	040	04	1	1.0	5	1	5	-3.40136054421769	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220810213000	https://classichits1390.iheart.com/featured/the-clay-travis-and-buck-sexton-show/content/2022-08-10-clay-travis-and-buck-sexton-outrageous-dc-new-orleans-mandate-covid-shots-for-public-school-kids/
1058094156	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	033	033	03	1	5.2	5	1	5	0.86580086580086	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220810213000	https://montreal.ctvnews.ca/school-bus-service-in-montreal-may-not-resume-by-the-start-of-the-academic-year-due-to-contract-issues-1.6022017
1058094157	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			1	057	057	05	1	8.0	2	1	2	3.96135265700483	0								3	Germantown, Maryland, United States	US	USMD	MD031	39.1732	-77.2717	584579	3	Germantown, Maryland, United States	US	USMD	MD031	39.1732	-77.2717	584579	20220810213000	https://www.prnewswire.com/news-releases/minkoff-development-and-south-duvall-lease-build-to-suit-project-to-hughes-network-systems-at-pic-mc-montgomery-college-germantown-campus-301603821.html
1058094158	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			1	057	057	05	1	8.0	6	1	6	3.96135265700483	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	3	Germantown, Maryland, United States	US	USMD	MD031	39.1732	-77.2717	584579	20220810213000	https://www.prnewswire.com/news-releases/minkoff-development-and-south-duvall-lease-build-to-suit-project-to-hughes-network-systems-at-pic-mc-montgomery-college-germantown-campus-301603821.html
1058094159	20220810	202208	2022	2022.6027											EDU	UNIVERSITY						EDU			1	060	060	06	2	6.0	10	1	10	-1.03626943005182	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220810213000	https://www.telegraphindia.com/india/protest-for-delhi-universitys-temporary-teachers/cid/1879430
