1058089814	20220711	202207	2022	2022.5233	CHR	CHRISTIAN				CHR															0	014	014	01	1	0.0	10	1	10	-4.93273542600897	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810204500	https://vision.org.au/news/indiana-signs-off-on-abortion-ban/
1058089815	20220711	202207	2022	2022.5233	JUD	LAWYER						JUD			REL	SAINT									1	112	112	11	3	-2.0	5	1	5	-1.19581464872945	0								0								0								20220810204500	https://www.cbc.ca/news/canada/new-brunswick/energy-utilities-board-new-brunswick-1.6547118
1058089816	20220711	202207	2022	2022.5233	MIL	NAVY						MIL													0	017	017	01	1	0.0	10	1	10	-1.93939393939394	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220810204500	https://www.heritage.org/defense/commentary/the-navys-fleet-plan-has-two-strikes-against-it
1058089817	20220711	202207	2022	2022.5233	RUS	RUSSIA	RUS								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	061	061	06	2	6.4	10	1	10	-3.04114490161002	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810204500	https://www.naturalgasintel.com/ns1-natural-gas-exports-to-europe-uk-hit-lowest-level-in-nearly-40-years/
1058089818	20220803	202208	2022	2022.5836											MED	MEDIA						MED			0	042	042	04	1	1.9	3	1	3	-3.59066427289048	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220810204500	https://www.krgv.com/news/texas-state-police-can-keep-uvalde-records-secret-for-now-judge-rules
1058089819	20220803	202208	2022	2022.5836	JUD	ATTORNEY						JUD													0	020	020	02	1	3.0	2	1	2	-3.59066427289048	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220810204500	https://www.krgv.com/news/texas-state-police-can-keep-uvalde-records-secret-for-now-judge-rules
1058089820	20220803	202208	2022	2022.5836	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	020	020	02	1	3.0	6	1	6	-3.59066427289048	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220810204500	https://www.krgv.com/news/texas-state-police-can-keep-uvalde-records-secret-for-now-judge-rules
1058089821	20220803	202208	2022	2022.5836	MED	MEDIA						MED													0	043	043	04	1	2.8	10	1	10	-3.59066427289048	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220810204500	https://www.krgv.com/news/texas-state-police-can-keep-uvalde-records-secret-for-now-judge-rules
1058089822	20220803	202208	2022	2022.5836	MED	MEDIA						MED													0	051	051	05	1	3.4	5	1	5	-2.28658536585366	4	Milngavie, East Dunbartonshire, United Kingdom	UK	UKU5	40176	55.9333	-4.31667	-2603152	0								4	Milngavie, East Dunbartonshire, United Kingdom	UK	UKU5	40176	55.9333	-4.31667	-2603152	20220810204500	https://pressgazette.co.uk/national-world-strike/
1058089823	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								JUD	JUDGE						JUD			0	020	020	02	1	3.0	2	1	2	-3.59066427289048	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220810204500	https://www.krgv.com/news/texas-state-police-can-keep-uvalde-records-secret-for-now-judge-rules
1058089824	20220809	202208	2022	2022.6000											UKRGOVHLH	CRIMEA	UKR					GOV	HLH		0	183	183	18	4	-10.0	6	1	6	-4.77160314227524	0								4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Nikopol, Tverskaya Oblast', Russia	RS	RS77	25106	56.1781	32.0898	162954	20220810204500	https://www.dailymail.co.uk/news/article-11100153/Ben-Wallace-dismisses-Moscows-explanations-explosions-Russian-airbase-Crimea.html
1058089825	20220809	202208	2022	2022.6000	RUS	RUSSIA	RUS								UKR	CRIMEA	UKR								1	110	110	11	3	-2.0	1	1	1	-4.77160314227524	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810204500	https://www.dailymail.co.uk/news/article-11100153/Ben-Wallace-dismisses-Moscows-explanations-explosions-Russian-airbase-Crimea.html
1058089826	20220809	202208	2022	2022.6000	RUS	RUSSIAN	RUS								UKR	CRIMEA	UKR								0	173	173	17	4	-5.0	6	1	6	-4.77160314227524	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810204500	https://www.dailymail.co.uk/news/article-11100153/Ben-Wallace-dismisses-Moscows-explanations-explosions-Russian-airbase-Crimea.html
1058089827	20220809	202208	2022	2022.6000	RUS	RUSSIAN	RUS								UKR	CRIMEA	UKR								0	173	173	17	4	-5.0	1	1	1	-4.77160314227524	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Novofedorivka, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45.0947	33.5721	10518538	20220810204500	https://www.dailymail.co.uk/news/article-11100153/Ben-Wallace-dismisses-Moscows-explanations-explosions-Russian-airbase-Crimea.html
1058089828	20220809	202208	2022	2022.6000	RUS	RUSSIAN	RUS								UKR	CRIMEA	UKR								0	173	173	17	4	-5.0	1	1	1	-4.77160314227524	4	Novofedorivka, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45.0947	33.5721	10518538	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Novofedorivka, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45.0947	33.5721	10518538	20220810204500	https://www.dailymail.co.uk/news/article-11100153/Ben-Wallace-dismisses-Moscows-explanations-explosions-Russian-airbase-Crimea.html
1058089829	20220809	202208	2022	2022.6000	UKR	CRIMEA	UKR								UKRGOVHLH	UKRAINE	UKR					GOV	HLH		0	183	183	18	4	-10.0	1	1	1	-4.77160314227524	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	20220810204500	https://www.dailymail.co.uk/news/article-11100153/Ben-Wallace-dismisses-Moscows-explanations-explosions-Russian-airbase-Crimea.html
1058089830	20220809	202208	2022	2022.6000	UKR	CRIMEA	UKR								UKRGOVHLH	UKRAINE	UKR					GOV	HLH		0	183	183	18	4	-10.0	1	1	1	-4.77160314227524	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Nikopol, Tverskaya Oblast', Russia	RS	RS77	25106	56.1781	32.0898	162954	20220810204500	https://www.dailymail.co.uk/news/article-11100153/Ben-Wallace-dismisses-Moscows-explanations-explosions-Russian-airbase-Crimea.html
1058089831	20220810	202208	2022	2022.6027											AGR	FARMER						AGR			1	042	042	04	1	1.9	5	1	5	1.53452685421995	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20220810204500	https://www.washingtonian.com/2022/08/10/beloved-dc-area-pickle-purveyor-number-1-sons-is-closing/
1058089832	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	10	1	10	0.28089887640449	0								3	Tacoma, Washington, United States	US	USWA	WA053	47.2529	-122.444	1512713	3	Tacoma, Washington, United States	US	USWA	WA053	47.2529	-122.444	1512713	20220810204500	https://www.northwestgeorgianews.com/tribune/regional/tacoma-city-council-selects-its-newest-member-shes-the-first-latina-to-serve/article_bf36a8a7-a81e-50fe-980a-17574aff83a6.html
1058089833	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	046	046	04	1	7.0	3	1	3	3.44827586206897	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220810204500	https://www.tvtechnology.com/news/cp-communications-opens-la-office
1058089834	20220810	202208	2022	2022.6027											BUS	SERVER						BUS			0	0841	084	08	2	7.0	6	1	6	-1.30208333333333	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810204500	https://www.mirror.co.uk/3am/celebrity-news/olivia-wilde-accuses-jason-sudeikis-27710316
1058089835	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								0	060	060	06	2	6.0	2	1	2	-3.77867746288799	0								4	Springfield, Nova Scotia, Canada	CA	CA07	12631	44.6333	-64.85	-574044	4	Springfield, Nova Scotia, Canada	CA	CA07	12631	44.6333	-64.85	-574044	20220810204500	https://www.berkshireeagle.com/crime/cascone-north-adams-arson-hearing/article_22c353de-18e5-11ed-bdc7-57ab4fc8b6d3.html
1058089836	20220810	202208	2022	2022.6027											CANHLH	CANADA	CAN					HLH			0	042	042	04	1	1.9	10	1	10	1.06666666666667	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220810204500	https://www.boston.com/news/local-news/2022/08/10/tewksbury-teen-shot-on-vacation-in-canada-heads-home-from-hospital/
1058089837	20220810	202208	2022	2022.6027											CHN	POYANG	CHN								1	042	042	04	1	1.9	10	1	10	-3.21285140562249	0								4	Poyang, Guangdong, China	CH	CH30	13035	21.2562	109.931	10289852	4	Poyang, Guangdong, China	CH	CH30	13035	21.2562	109.931	10289852	20220810204500	https://www.dailystar.co.uk/news/world-news/china-enters-sci-fi-warfare-27710076
1058089838	20220810	202208	2022	2022.6027											COP	PRISON						COP			1	010	010	01	1	0.0	5	1	5	-3.95136778115501	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20220810204500	https://thevoiceslu.com/2022/08/ccj-issues-its-reasons-in-sears-appeal/
1058089839	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-10.3448275862069	0								4	Ribera Alta, AndalucíSP, Spain	SP	SP51	25781	37.4651	-3.83922	-399086	4	Ribera Alta, AndalucíSP, Spain	SP	SP51	25781	37.4651	-3.83922	-399086	20220810204500	https://www.theolivepress.es/spain-news/2022/08/10/woman-killed-by-husbands-uncle-who-then-leaps-to-death-out-of-window-in-spains-valencia/
1058089840	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	043	043	04	1	2.8	6	1	6	1.06666666666667	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220810204500	https://www.boston.com/news/local-news/2022/08/10/tewksbury-teen-shot-on-vacation-in-canada-heads-home-from-hospital/
1058089841	20220810	202208	2022	2022.6027											COP	DEPUTY						COP			0	046	046	04	1	7.0	3	1	3	-6.73813169984686	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	1	United States	US	US		39.828175	-98.5795	US	20220810204500	https://www.naturalnews.com/2022-08-10-university-texas-broke-law-wuhan-bioweapons.html
1058089842	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-14.2857142857143	0								3	Mercer County, Pennsylvania, United States	US	USPA		41.3753	-80.5001	1213678	3	Jamestown, Pennsylvania, United States	US	USPA	PA021	40.4045	-78.6553	1177979	20220810204500	https://www.wfmj.com/story/47068958/september-sentencing-set-for-former-jamestown-fire-chief-convicted-in-shooting
1058089843	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	9	1	9	-2.91891891891892	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220810204500	https://www.heraldscotland.com/news/homenews/20619097.man-dead-four-hospital-skye-wester-ross-shootings/
1058089844	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	033	033	03	1	5.2	10	1	10	-2.91891891891892	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220810204500	https://www.heraldscotland.com/news/homenews/20619097.man-dead-four-hospital-skye-wester-ross-shootings/
1058089845	20220810	202208	2022	2022.6027											CVL	ENGINEER						CVL			0	040	040	04	1	1.0	1	1	1	1.14345114345114	0								3	Topeka, Kansas, United States	US	USKS	KS177	39.0483	-95.678	485477	3	Topeka, Kansas, United States	US	USKS	KS177	39.0483	-95.678	485477	20220810204500	https://www.cjonline.com/story/news/2022/08/10/topeka-city-council-pledges-make-community-more-developer-friendly/10269456002/
1058089846	20220810	202208	2022	2022.6027											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	10	1	10	6.09212481426449	0								4	Portrush, Coleraine, United Kingdom	UK	UKR6	40176	55.2167	-6.65	-2605638	4	Portrush, Coleraine, United Kingdom	UK	UKR6	40176	55.2167	-6.65	-2605638	20220810204500	https://www.derrynow.com/news/local-news/882352/north-coast-gearing-up-for-international-air-show.html
1058089847	20220810	202208	2022	2022.6027											CVL	NEIGHBOURHOOD						CVL			1	042	042	04	1	1.9	2	1	2	-4.59183673469388	0								4	El Carmen, Asturias, Spain	SP	SP34	25787	43.2999	-5.73773	-380430	4	El Carmen, Asturias, Spain	SP	SP34	25787	43.2999	-5.73773	-380430	20220810204500	https://www.theolivepress.es/spain-news/2022/08/10/two-british-men-say-they-were-raped-in-spains-valencia-city-after-being-drugged-on-a-night-out/
1058089848	20220810	202208	2022	2022.6027											CZE	CZECH REPUBLIC	CZE								0	040	040	04	1	1.0	2	1	2	-4.4743935309973	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20220810204500	https://www.theepochtimes.com/horror-heroism-and-a-woman-named-heda_4648049.html
1058089849	20220810	202208	2022	2022.6027											CZE	CZECH REPUBLIC	CZE								0	040	040	04	1	1.0	2	1	2	-4.4743935309973	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Russia	RS	RS		60	100	RS	20220810204500	https://www.theepochtimes.com/horror-heroism-and-a-woman-named-heda_4648049.html
1058089850	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	2	1	2	2.88461538461539	0								3	Schoolcraft College, Michigan, United States	US	USMI		42.42	-83.4299	637420	3	Schoolcraft College, Michigan, United States	US	USMI		42.42	-83.4299	637420	20220810204500	https://www.michigan.gov/dtmb/about/newsroom/all-news/2022/08/10/michigan-releases-latest-career-projections-for-students-jobseekers
1058089851	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	5	1	5	-0.7403979639056	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810204500	https://www.greenevillesun.com/eedition/page-a1/page_17410c8b-0c4f-58a6-b211-5ef80aaa621f.html
1058089852	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			1	062	062	06	2	7.4	2	1	2	2.88461538461539	0								3	Schoolcraft College, Michigan, United States	US	USMI		42.42	-83.4299	637420	3	Schoolcraft College, Michigan, United States	US	USMI		42.42	-83.4299	637420	20220810204500	https://www.michigan.gov/dtmb/about/newsroom/all-news/2022/08/10/michigan-releases-latest-career-projections-for-students-jobseekers
1058089853	20220810	202208	2022	2022.6027											EDU	INTELLECTUAL						EDU			0	100	100	10	3	-5.0	3	1	3	-4.39153439153439	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220810204500	https://www.city-journal.org:443/review-of-the-mind-and-the-moon-by-daniel-bergner
1058089854	20220810	202208	2022	2022.6027											EDUCVL	UNIVERSITY						EDU	CVL		1	112	112	11	3	-2.0	10	1	10	-3.15315315315316	0								0								0								20220810204500	https://www.naturalnews.com/2022-08-10-tampered-images-led-alzheimers-research-fraudulent-conclusions.html
1058089855	20220810	202208	2022	2022.6027											EGYCHRPRO	ALEXANDRIA	EGY			CHR	PRO				1	043	043	04	1	2.8	6	1	6	-6.49350649350649	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220810204500	https://religionnews.com/2022/08/10/st-pauls-episcopal-in-alexandria-va-refuses-to-return-funds-from-torture/
1058089856	20220810	202208	2022	2022.6027											ESP	SPAIN	ESP								1	1823	182	18	4	-10.0	4	1	4	-10.3448275862069	0								4	Ribera Alta, AndalucíSP, Spain	SP	SP51	25781	37.4651	-3.83922	-399086	4	Ribera Alta, AndalucíSP, Spain	SP	SP51	25781	37.4651	-3.83922	-399086	20220810204500	https://www.theolivepress.es/spain-news/2022/08/10/woman-killed-by-husbands-uncle-who-then-leaps-to-death-out-of-window-in-spains-valencia/
1058089857	20220810	202208	2022	2022.6027											ESP	SPAIN	ESP								1	1823	182	18	4	-10.0	4	1	4	-10.3448275862069	0								4	Ribera Alta, AndalucíSP, Spain	SP	SP51	25781	37.4651	-3.83922	-399086	1	Romania	RO	RO		46	25	RO	20220810204500	https://www.theolivepress.es/spain-news/2022/08/10/woman-killed-by-husbands-uncle-who-then-leaps-to-death-out-of-window-in-spains-valencia/
1058089858	20220810	202208	2022	2022.6027											ESPCVL	SPAIN	ESP					CVL			1	042	042	04	1	1.9	6	1	6	-4.59183673469388	0								4	El Carmen, Asturias, Spain	SP	SP34	25787	43.2999	-5.73773	-380430	4	El Carmen, Asturias, Spain	SP	SP34	25787	43.2999	-5.73773	-380430	20220810204500	https://www.theolivepress.es/spain-news/2022/08/10/two-british-men-say-they-were-raped-in-spains-valencia-city-after-being-drugged-on-a-night-out/
1058089859	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	4	1	4	-1.30208333333333	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810204500	https://www.mirror.co.uk/3am/celebrity-news/olivia-wilde-accuses-jason-sudeikis-27710316
1058089860	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	2	1	2	1.13207547169811	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220810204500	https://www.theepochtimes.com/new-guidance-to-curb-anti-western-gender-ideology-in-british-schools-attorney-general_4655900.html
1058089861	20220810	202208	2022	2022.6027											GBREDU	WALES	GBR					EDU			1	036	036	03	1	4.0	5	1	5	2.06896551724138	0								0								0								20220810204500	https://www.atholdailynews.com/North-Quabbin-Notebook-Aug-11-2022-47465935
1058089862	20220810	202208	2022	2022.6027											GOV	MINIST						GOV			1	040	040	04	1	1.0	3	1	3	0.80971659919028	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220810204500	https://www.rnz.co.nz/news/business/472643/new-zealand-cloud-provider-challenges-google-s-claims-on-data-control-for-region
1058089863	20220810	202208	2022	2022.6027											GOV	FIREFIGHTER						GOV			1	043	043	04	1	2.8	10	1	10	-3.13014827018122	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220810204500	https://www.stuff.co.nz/national/129494356/six-career-firefighters-for-all-of-auckland-during-hourlong-strike-union-says
1058089864	20220810	202208	2022	2022.6027											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	1	1	1	0.16181229773462	0								3	Altoona, Wisconsin, United States	US	USWI	WI035	44.8047	-91.4432	1560807	3	Altoona, Wisconsin, United States	US	USWI	WI035	44.8047	-91.4432	1560807	20220810204500	https://www.leadertelegram.com/news/front-page/pfaff-van-orden-headed-for-3rd-congressional-district-showdown/article_a09b0c7e-b73c-574b-87bc-5ad4a8b242db.html
1058089865	20220810	202208	2022	2022.6027											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	3	1	3	0.16181229773462	0								3	Lake Hallie, Wisconsin, United States	US	USWI		44.8758	-91.4407	1567738	3	Lake Hallie, Wisconsin, United States	US	USWI		44.8758	-91.4407	1567738	20220810204500	https://www.leadertelegram.com/news/front-page/pfaff-van-orden-headed-for-3rd-congressional-district-showdown/article_a09b0c7e-b73c-574b-87bc-5ad4a8b242db.html
1058089866	20220810	202208	2022	2022.6027											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	0.16181229773462	0								3	Onalaska, Wisconsin, United States	US	USWI	WI063	43.8844	-91.2351	1570818	3	Onalaska, Wisconsin, United States	US	USWI	WI063	43.8844	-91.2351	1570818	20220810204500	https://www.leadertelegram.com/news/front-page/pfaff-van-orden-headed-for-3rd-congressional-district-showdown/article_a09b0c7e-b73c-574b-87bc-5ad4a8b242db.html
