1058108989	20210811	202108	2021	2021.6055	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	0213	021	02	1	3.4	6	1	6	-6.72268907563025	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220811000000	http://www.great98.net/2022/08/10/8-11-22-wisconsin-woman-in-slender-man-attack-drops-release-request/
1058108990	20210811	202108	2021	2021.6055	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	084	084	08	2	7.0	6	1	6	-6.72268907563025	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220811000000	http://www.great98.net/2022/08/10/8-11-22-wisconsin-woman-in-slender-man-attack-drops-release-request/
1058108991	20210811	202108	2021	2021.6055	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	0841	084	08	2	7.0	1	1	1	-6.72268907563025	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220811000000	http://www.great98.net/2022/08/10/8-11-22-wisconsin-woman-in-slender-man-attack-drops-release-request/
1058108992	20210811	202108	2021	2021.6055	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	6	3	6	-6.45670934911072	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220811000000	https://www.washingtontimes.com/news/2022/aug/10/suspect-in-albuquerque-muslim-killings-denies-invo/
1058108993	20210811	202108	2021	2021.6055	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	6	3	6	-6.45670934911072	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220811000000	https://www.washingtontimes.com/news/2022/aug/10/suspect-in-albuquerque-muslim-killings-denies-invo/
1058108994	20210811	202108	2021	2021.6055	LEG	GENERAL ASSEMBLY						LEG			COP	POLICE						COP			0	141	141	14	3	-6.5	6	1	6	-0.6	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220811000000	http://www.baltimoresun.com/news/crime/bs-md-cr-police-accountability-boards-transparency-eligibility-20220810-sm26qmuc4rfrfkf6zai43jduf4-story.html
1058108995	20210811	202108	2021	2021.6055	LEG	GENERAL ASSEMBLY						LEG			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	4	1	4	-0.6	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220811000000	http://www.baltimoresun.com/news/crime/bs-md-cr-police-accountability-boards-transparency-eligibility-20220810-sm26qmuc4rfrfkf6zai43jduf4-story.html
1058108996	20210811	202108	2021	2021.6055	SLBGOV	SOLOMON ISLAND	SLB					GOV													0	110	110	11	3	-2.0	2	1	2	7.47663551401869	4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	0								4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	20220811000000	https://pacific.scoop.co.nz/2022/08/minister-kopu-praises-prc-for-support-towards-government/
1058108997	20210811	202108	2021	2021.6055	SLBGOV	SOLOMON ISLAND	SLB					GOV													0	125	125	12	3	-5.0	2	1	2	7.47663551401869	4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	0								4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	20220811000000	https://pacific.scoop.co.nz/2022/08/minister-kopu-praises-prc-for-support-towards-government/
1058108998	20210811	202108	2021	2021.6055	USA	FLORIDA	USA																		1	010	010	01	1	0.0	6	1	6	-14.8148148148148	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220811000000	https://www.aol.com/suspect-deaths-4-muslim-men-204249537.html
1058108999	20210811	202108	2021	2021.6055	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	2	1	2	-6.72268907563025	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220811000000	http://www.great98.net/2022/08/10/8-11-22-wisconsin-woman-in-slender-man-attack-drops-release-request/
1058109000	20210811	202108	2021	2021.6055	USA	FLORIDA	USA																		1	173	173	17	4	-5.0	6	1	6	-14.8148148148148	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220811000000	https://www.aol.com/suspect-deaths-4-muslim-men-204249537.html
1058109001	20210811	202108	2021	2021.6055	USAGOV	JOE BIDEN	USA					GOV													1	014	014	01	1	0.0	6	1	6	0.19083969465649	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20220811000000	https://www.forbes.com/sites/russellflannery/2022/08/10/social-justice-outreach-global-collaboration-cancer-moonshot-pathways/
1058109002	20210811	202108	2021	2021.6055	USAGOV	JOE BIDEN	USA					GOV													1	014	014	01	1	0.0	4	1	4	0.19083969465649	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220811000000	https://www.forbes.com/sites/russellflannery/2022/08/10/social-justice-outreach-global-collaboration-cancer-moonshot-pathways/
1058109003	20220712	202207	2022	2022.5260											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	8	1	8	1.3235294117647	0								4	Warragul, Victoria, Australia	AS	AS07	154649	-38.1591	145.931	-1607986	4	Warragul, Victoria, Australia	AS	AS07	154649	-38.1591	145.931	-1607986	20220811000000	https://www.miragenews.com/making-hi-moe-legend-joins-long-run-834986/
1058109004	20220712	202207	2022	2022.5260											USA	TAMPA	USA								1	173	173	17	4	-5.0	10	1	10	-9.3167701863354	0								1	Marshall Islands	RM	RM		10	167	RM	1	Marshall Islands	RM	RM		10	167	RM	20220811000000	https://www.abcactionnews.com/news/region-hillsborough/second-man-arrested-in-lee-county-in-connection-with-murder-of-man-outside-tampa-apartment-complex-hcso-says
1058109005	20220712	202207	2022	2022.5260	AUS	AUSTRALIA	AUS																		1	036	036	03	1	4.0	8	1	8	1.3235294117647	4	Warragul, Victoria, Australia	AS	AS07	154649	-38.1591	145.931	-1607986	0								4	Warragul, Victoria, Australia	AS	AS07	154649	-38.1591	145.931	-1607986	20220811000000	https://www.miragenews.com/making-hi-moe-legend-joins-long-run-834986/
1058109006	20220712	202207	2022	2022.5260	BUS	AIRWAY						BUS													1	060	060	06	2	6.0	10	1	10	0	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220811000000	https://www.telegraphindia.com/business/flight-tickets-government-of-india-removes-airfare-caps/cid/1879474
1058109007	20220712	202207	2022	2022.5260	MIL	FIGHTER JET						MIL			ISR	ISRAELI	ISR								1	090	090	09	2	-2.0	7	1	7	-3.08788598574822	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220811000000	https://www.19fortyfive.com/2022/08/iran-wont-be-happy-israel-returns-f-35i-stealth-fleet-to-active-service/
1058109008	20220712	202207	2022	2022.5260	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			1	112	112	11	3	-2.0	2	1	2	-8.61344537815125	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220811000000	https://www.news8000.com/i/russia-targets-reporter-with-raid-probe-over-war-criticism/
1058109009	20220712	202207	2022	2022.5260	TUR	TURKISH	TUR																		1	051	051	05	1	3.4	10	1	10	-1.25628140703518	4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	0								4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	20220811000000	https://www.france24.com/en/live-news/20220810-first-ukrainian-wheat-shipments-expected-next-week-un
1058109010	20220804	202208	2022	2022.5863											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	3	1	3	-5.13728963684677	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Overland Park, Kansas, United States	US	USKS		38.9822	-94.6708	479210	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109011	20220804	202208	2022	2022.5863	AUS	EYRE	AUS								CVL	VILLAGE						CVL			1	114	114	11	3	-2.0	10	1	8	-1.5855039637599	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109012	20220804	202208	2022	2022.5863	AUS	EYRE	AUS								CVL	VILLAGE						CVL			1	114	114	11	3	-2.0	6	1	6	-1.5855039637599	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109013	20220804	202208	2022	2022.5863	CVL	VILLAGE						CVL			AUS	EYRE	AUS								1	173	173	17	4	-5.0	6	1	6	-1.5855039637599	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109014	20220804	202208	2022	2022.5863	CVL	VILLAGE						CVL			AUS	EYRE	AUS								1	173	173	17	4	-5.0	6	1	6	-1.5855039637599	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109015	20220804	202208	2022	2022.5863	CVL	VILLAGE						CVL			KHM	CAMBODIA	KHM								1	173	173	17	4	-5.0	6	1	4	-1.5855039637599	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109016	20220804	202208	2022	2022.5863	CVL	VILLAGE						CVL			KHM	CAMBODIA	KHM								1	173	173	17	4	-5.0	1	1	1	-1.5855039637599	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109017	20220804	202208	2022	2022.5863	CVL	VILLAGE						CVL			KHM	CAMBODIA	KHM								1	173	173	17	4	-5.0	1	1	1	-1.5855039637599	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109018	20220804	202208	2022	2022.5863	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.7037037037037	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220811000000	https://www.wkyc.com/article/news/education/changes-school-lunch-funding-many-parents-now-have-to-pay/95-f717eff6-e6a7-4ff3-86f2-6cf5f44c3fd7
1058109019	20220804	202208	2022	2022.5863	GOV	PRESIDENT						GOV													1	040	040	04	1	1.0	3	1	3	-5.13728963684677	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								3	Overland Park, Kansas, United States	US	USKS		38.9822	-94.6708	479210	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109020	20220804	202208	2022	2022.5863	GOV	AUTHORITIES						GOV													1	193	193	19	4	-10.0	10	1	10	-5.67226890756302	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220811000000	https://www.unionleader.com/news/crime/all-parties-identified-no-arrest-no-danger-what-could-be-going-on-in-northfield/article_606f50f3-cc39-5a72-8468-e239083be104.html
1058109021	20220804	202208	2022	2022.5863	GOV	PRESIDENT						GOV			LEG	LEGISLATOR						LEG			1	046	046	04	1	7.0	2	1	2	-5.13728963684677	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109022	20220804	202208	2022	2022.5863	GOV	PRESIDENT						GOV			LEG	LEGISLATOR						LEG			1	046	046	04	1	7.0	4	1	4	-5.13728963684677	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109023	20220804	202208	2022	2022.5863	GOV	PRESIDENT						GOV			USA	SALT LAKE CITY	USA								1	040	040	04	1	1.0	5	1	5	-5.13728963684677	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Overland Park, Kansas, United States	US	USKS		38.9822	-94.6708	479210	3	Overland Park, Kansas, United States	US	USKS		38.9822	-94.6708	479210	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109024	20220804	202208	2022	2022.5863	KHM	CAMBODIA	KHM								CVL	VILLAGE						CVL			1	114	114	11	3	-2.0	4	1	2	-1.5855039637599	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220811000000	https://vancouversun.com:443/news/crime/vancouver-man-accused-of-sexually-assaulting-children-in-cambodia
1058109025	20220804	202208	2022	2022.5863	LEG	LEGISLATOR						LEG			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	6	1	6	-5.13728963684677	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109026	20220804	202208	2022	2022.5863	LEG	LEGISLATOR						LEG			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-5.13728963684677	3	Overland Park, Kansas, United States	US	USKS	KS091	38.9822	-94.6708	479210	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109027	20220804	202208	2022	2022.5863	LEG	LEGISLATOR						LEG			USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	2	1	2	-5.13728963684677	3	Overland Park, Kansas, United States	US	USKS	KS091	38.9822	-94.6708	479210	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220811000000	https://www.deseret.com/utah/2022/8/10/23297198/states-have-different-abortion-laws-idaho-kansas-indiana-utah
1058109028	20220804	202208	2022	2022.5863	MIL	MILITARY						MIL			MED	TELEVISION						MED			0	051	051	05	1	3.4	4	1	4	-0.72289156626506	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220811000000	https://www.cnsnews.com/article/international/dimitri-simes/russia-signals-possibility-using-north-korean-labor-help
1058109029	20220804	202208	2022	2022.5863	MIL	MILITARY						MIL			MED	TELEVISION						MED			0	051	051	05	1	3.4	2	1	2	-0.72289156626506	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220811000000	https://www.cnsnews.com/article/international/dimitri-simes/russia-signals-possibility-using-north-korean-labor-help
1058109030	20220804	202208	2022	2022.5863	MIL	MILITARY						MIL			PRK	NORTH KOREA	PRK								0	0332	033	03	1	5.2	3	1	3	-0.72289156626506	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20220811000000	https://www.cnsnews.com/article/international/dimitri-simes/russia-signals-possibility-using-north-korean-labor-help
1058109031	20220804	202208	2022	2022.5863	MIL	MILITARY						MIL			PRK	NORTH KOREA	PRK								0	072	072	07	2	8.3	3	1	3	-0.72289156626506	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20220811000000	https://www.cnsnews.com/article/international/dimitri-simes/russia-signals-possibility-using-north-korean-labor-help
1058109032	20220804	202208	2022	2022.5863	MIL	MILITARY						MIL			RUSMIL	RUSSIAN	RUS					MIL			0	0332	033	03	1	5.2	3	1	3	-0.72289156626506	4	Donbass, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20220811000000	https://www.cnsnews.com/article/international/dimitri-simes/russia-signals-possibility-using-north-korean-labor-help
