1058082249	20220711	202207	2022	2022.5233	GOV	CITY MANAGER						GOV													1	0331	033	03	1	5.2	6	1	6	8.44594594594595	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220810194500	https://www.dailyadvance.com/news/local/mcclary-names-steward-city-finance-director/article_44c09f4c-ba0c-5ccc-a06b-58305ef1189d.html
1058082250	20220711	202207	2022	2022.5233	GOV	CITY MANAGER						GOV			USA	UNITED STATES	USA								1	0331	033	03	1	5.2	2	1	2	8.44594594594595	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220810194500	https://www.dailyadvance.com/news/local/mcclary-names-steward-city-finance-director/article_44c09f4c-ba0c-5ccc-a06b-58305ef1189d.html
1058082251	20220711	202207	2022	2022.5233	GRC	GREECE	GRC								BGR	BULGARIA	BGR								1	031	031	03	1	5.2	12	2	12	-5.64790286975717	1	Greece	GR	GR		39	22	GR	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20220810194500	https://www.nvdaily.com/associated_press_national/hundreds-join-anti-gazprom-protest-in-bulgarian-capital/article_e02cb680-f5b7-5ac4-a1ff-1785c72d38de.html
1058082252	20220711	202207	2022	2022.5233	GRC	GREECE	GRC								BGR	BULGARIA	BGR								1	031	031	03	1	5.2	4	2	4	-5.64790286975717	1	Greece	GR	GR		39	22	GR	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220810194500	https://www.nvdaily.com/associated_press_national/hundreds-join-anti-gazprom-protest-in-bulgarian-capital/article_e02cb680-f5b7-5ac4-a1ff-1785c72d38de.html
1058082253	20220711	202207	2022	2022.5233	GRC	GREECE	GRC								BGR	BULGARIA	BGR								1	031	031	03	1	5.2	6	3	6	-5.70175438596491	1	Greece	GR	GR		39	22	GR	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Bulgaria	BU	BU		43	25	BU	20220810194500	https://www.chron.com/news/article/Hundreds-join-anti-Gazprom-protest-in-Bulgarian-17364931.php
1058082254	20220711	202207	2022	2022.5233	LEG	PARLIAMENT						LEG			GOV	GOVERNMENT						GOV			1	1721	172	17	4	-5.0	4	1	4	-3.65296803652968	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220810194500	https://english.almayadeen.net/news/politics/sadr-urges-judiciary-to-dissolve-parliament-by-end-of-next-w
1058082255	20220711	202207	2022	2022.5233	RUSGOV	VLADIMIR PUTIN	RUS					GOV			RUSGOV	RUSSIAN	RUS					GOV			1	112	112	11	3	-2.0	3	1	3	-8.35266821345703	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810194500	https://www.stripes.com/theaters/europe/2022-08-10/russian-journalist-detained-charged-war-criticism-6940918.html
1058082256	20220711	202207	2022	2022.5233	USA	LOS ANGELES	USA																		1	141	141	14	3	-6.5	3	1	3	-0.58651026392962	3	Long Beach, California, United States	US	USCA	CA037	33.767	-118.189	1652747	0								3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	20220810194500	https://www.theepochtimes.com/entire-us-supply-chain-requires-around-the-clock-operations-to-fix-port-delays-and-costs_4655853.html
1058082257	20220711	202207	2022	2022.5233	USA	LOS ANGELES	USA																		1	141	141	14	3	-6.5	1	1	1	-0.58651026392962	3	Long Beach, California, United States	US	USCA	CA037	33.767	-118.189	1652747	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220810194500	https://www.theepochtimes.com/entire-us-supply-chain-requires-around-the-clock-operations-to-fix-port-delays-and-costs_4655853.html
1058082258	20220711	202207	2022	2022.5233	USAGOV	UNITED STATES	USA					GOV													1	0331	033	03	1	5.2	2	1	2	8.44594594594595	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220810194500	https://www.dailyadvance.com/news/local/mcclary-names-steward-city-finance-director/article_44c09f4c-ba0c-5ccc-a06b-58305ef1189d.html
1058082259	20220803	202208	2022	2022.5836	ESP	SPAIN	ESP																		1	010	010	01	1	0.0	2	1	2	-0.87173100871731	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20220810194500	https://www.oliveoiltimes.com/production/heatwave-could-curtail-olive-oil-production-in-spain-minister-warns/111390
1058082260	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-7.45473908413205	3	City Of Barry, Illinois, United States	US	USIL	IL149	39.696	-91.0391	2394070	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20220810194500	https://wlds.com/pike-co-sheriffs-office-announces-several-felony-arrests/
1058082261	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-7.45473908413205	3	Pike County, Missouri, United States	US	USMO	MO163	39.3667	-91.1668	758536	0								3	Pike County, Missouri, United States	US	USMO		39.3667	-91.1668	758536	20220810194500	https://wlds.com/pike-co-sheriffs-office-announces-several-felony-arrests/
1058082262	20220810	202208	2022	2022.6027											AUT	AUSTRIA	AUT								1	014	014	01	1	0.0	7	1	7	2.11640211640212	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220810194500	https://www.aa.com.tr/en/culture/ancient-kahta-castle-in-southeastern-turkiye-opens-its-doors-to-visitors-after-17-years/2658364
1058082263	20220810	202208	2022	2022.6027											BRA	BRAZIL	BRA								0	190	190	19	4	-10.0	2	1	2	-4.24133811230586	0								4	Tabatinga, MaranhãBR, Brazil	BR	BR13	18585	-3.3	-43.2	-674437	4	Tabatinga, MaranhãBR, Brazil	BR	BR13	18585	-3.3	-43.2	-674437	20220810194500	https://ifex.org/brazil-indigenous-rights-under-serious-threat/
1058082264	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	4.9079754601227	0								3	Laurel Ridge, Virginia, United States	US	USVA		37.2685	-80.4484	1674600	3	Laurel Ridge, Virginia, United States	US	USVA		37.2685	-80.4484	1674600	20220810194500	https://www.nvdaily.com/nvdaily/sbrt-announces-2nd-round-of-grant-program/article_c9556f22-8b51-5c68-b832-45126d6dc236.html
1058082265	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	-1.2539184952978	0								3	Missoula, Montana, United States	US	USMT	MT063	46.8721	-113.994	787504	3	Missoula, Montana, United States	US	USMT	MT063	46.8721	-113.994	787504	20220810194500	https://kyssfm.com/chickfila-reserve-st/
1058082266	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	8	1	8	4.95283018867924	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810194500	https://azbigmedia.com/business/white-hat-life-science-investor-conference-connects-innovators-and-investors/
1058082267	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	2	1	2	-0.59215396002961	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810194500	https://www.stevenspointjournal.com/story/news/investigations/daniel-bice/2022/08/10/donald-trump-and-scott-walker-head-list-wisconsin-winners-losers-and-those-between-robin-vos-gablema/10284834002/
1058082268	20220810	202208	2022	2022.6027											BUS	ENTREPRENEUR						BUS			1	057	057	05	1	8.0	8	1	8	6.19047619047619	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810194500	https://www.qsrmagazine.com/news/vitality-bowls-signs-growth-deals-georgia
1058082269	20220810	202208	2022	2022.6027											BUS	EMPLOYER						BUS			1	100	100	10	3	-5.0	2	1	2	0.49382716049383	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220810194500	https://vermontbiz.com/news/2022/august/11/groeneveld-our-employees-need-childcare-public-investment-solution
1058082270	20220810	202208	2022	2022.6027											CAN	MONTREAL	CAN								1	036	036	03	1	4.0	6	1	6	4.57317073170731	0								3	Winter Park, Colorado, United States	US	USCO		39.8917	-105.763	180960	3	Winter Park, Colorado, United States	US	USCO		39.8917	-105.763	180960	20220810194500	https://hospitalitydesign.com/news/hotels-resorts/the-western-and-a-frame-club/
1058082271	20220810	202208	2022	2022.6027											CHN	BEIJING	CHN								1	038	038	03	1	7.0	8	1	8	-3.28358208955224	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810194500	https://www.tellerreport.com/news/2022-08-10-new-white-paper--china-threatens-to-take-taiwan-by-force-if-necessary.HklCCfBbCq.html
1058082272	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-6.31578947368421	0								4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	20220810194500	http://www.msn.com/en-us/health/medical/a-newly-discovered-virus-has-likely-sickened-dozens-in-china-how-worried-should-we-be/ar-AA10wLCE
1058082273	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								1	057	057	05	1	8.0	5	1	5	-3.51288056206089	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810194500	https://menafn.com/1104679049/China-Calls-US-Main-Instigator-Of-Ukraine-Crisis
1058082274	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-3.54691075514874	0								4	Whanganui, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.7833	175.733	-1521578	4	Whanganui, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.7833	175.733	-1521578	20220810194500	https://www.theguardian.com/world/2022/aug/11/some-new-zealand-politicians-want-to-crack-down-on-gangs-thats-no-way-to-solve-the-problem
1058082275	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	057	057	05	1	8.0	3	1	3	-7.45473908413205	0								3	Nebo, Illinois, United States	US	USIL	IL149	39.4425	-90.791	414330	3	Nebo, Illinois, United States	US	USIL	IL149	39.4425	-90.791	414330	20220810194500	https://wlds.com/pike-co-sheriffs-office-announces-several-felony-arrests/
1058082276	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	183	183	18	4	-10.0	40	4	40	-7.13455486916261	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810194500	https://www.stamfordadvocate.com/news/article/Apparent-house-explosion-reported-in-southern-17364896.php
1058082277	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-14.2857142857143	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220810194500	https://www.fox26houston.com/news/houston-deadly-shooting-murder-suspect-car-break-ins
1058082278	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	12	2	12	-4.0151190985594	0								4	Dornie, Highland, United Kingdom	UK	UKV3	40172	57.2833	-5.51667	-2594520	4	Dornie, Highland, United Kingdom	UK	UKV3	40172	57.2833	-5.51667	-2594520	20220810194500	http://www.msn.com/en-nz/news/uknews/scottish-highlands-man-dies-and-three-others-injured-in-linked-attacks/ar-AA10wGvk
1058082279	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	8	2	8	-4.01511909855941	0								4	Tarskavaig, Highland, United Kingdom	UK	UKV3	40178	57.1167	-5.96667	-2609457	4	Tarskavaig, Highland, United Kingdom	UK	UKV3	40178	57.1167	-5.96667	-2609457	20220810194500	http://www.msn.com/en-nz/news/uknews/scottish-highlands-man-dies-and-three-others-injured-in-linked-attacks/ar-AA10wGvk
1058082280	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	033	033	03	1	5.2	20	2	20	-4.0151190985594	0								4	Tarskavaig, Highland, United Kingdom	UK	UKV3	40178	57.1167	-5.96667	-2609457	4	Tarskavaig, Highland, United Kingdom	UK	UKV3	40178	57.1167	-5.96667	-2609457	20220810194500	http://www.msn.com/en-nz/news/uknews/scottish-highlands-man-dies-and-three-others-injured-in-linked-attacks/ar-AA10wGvk
1058082281	20220810	202208	2022	2022.6027											CVL	TOURIST						CVL			1	042	042	04	1	1.9	3	1	3	-3.54691075514874	0								4	North Island, South Australia, Australia	AS	AS05	154707	-35.1198	136.472	-1592149	4	North Island, South Australia, Australia	AS	AS05	154707	-35.1198	136.472	-1592149	20220810194500	https://www.theguardian.com/world/2022/aug/11/some-new-zealand-politicians-want-to-crack-down-on-gangs-thats-no-way-to-solve-the-problem
1058082282	20220810	202208	2022	2022.6027											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	2	1	2	-7.45473908413205	0								3	Village Of Hull, Illinois, United States	US	USIL		39.7086	-91.2031	2398558	3	Village Of Hull, Illinois, United States	US	USIL		39.7086	-91.2031	2398558	20220810194500	https://wlds.com/pike-co-sheriffs-office-announces-several-felony-arrests/
1058082283	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	1	1	1	-0.73211314475874	0								4	Hawke Bay, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.3333	177.5	-1510529	4	Hawke Bay, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.3333	177.5	-1510529	20220810194500	http://www.msn.com/en-nz/news/national/dam-plan-on-life-support-seeks-next-jolt/ar-AA10wL3B
1058082284	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	4	1	4	-0.73211314475874	0								4	Ruataniwha, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.9333	176.5	-1517692	4	Ruataniwha, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.9333	176.5	-1517692	20220810194500	http://www.msn.com/en-nz/news/national/dam-plan-on-life-support-seeks-next-jolt/ar-AA10wL3B
1058082285	20220810	202208	2022	2022.6027											CVL	INDIGENOUS PEOPLE						CVL			1	090	090	09	2	-2.0	20	1	10	-4.24133811230586	0								4	Mato Grosso, Estado do Rio, Brazil	BR	BR21	9974	-22.8667	-42.6	-667943	4	Mato Grosso, Estado do Rio, Brazil	BR	BR21	9974	-22.8667	-42.6	-667943	20220810194500	https://ifex.org/brazil-indigenous-rights-under-serious-threat/
1058082286	20220810	202208	2022	2022.6027											DMA	DOMINICA	DMA								1	036	036	03	1	4.0	3	1	3	-5.72687224669603	0								1	South Sudan	OD	OD		8	30	OD	1	South Sudan	OD	OD		8	30	OD	20220810194500	https://www.dominicavibes.dm/featured-272469/
1058082287	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	010	010	01	1	0.0	10	1	10	-1.04905893242826	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220810194500	https://www.premiumtimesng.com/promoted/548019-agwai-visitation-panels-report-on-shocking-corruption-at-unilag-our-stand.html
1058082288	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	020	020	02	1	3.0	10	1	10	-1.04905893242826	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220810194500	https://www.premiumtimesng.com/promoted/548019-agwai-visitation-panels-report-on-shocking-corruption-at-unilag-our-stand.html
1058082289	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	3.57142857142857	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220810194500	https://aldianews.com/en/education/education/pa-community-learning-funded
1058082290	20220810	202208	2022	2022.6027											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	3	1	3	-1.04905893242826	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220810194500	https://www.premiumtimesng.com/promoted/548019-agwai-visitation-panels-report-on-shocking-corruption-at-unilag-our-stand.html
1058082291	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	-4.28571428571428	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220810194500	https://www.sott.net/article/470856-Progressive-Gestapo-Hard-left-academics-plotted-gender-ID-witch-hunt-on-colleagues
1058082292	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	20	2	20	0.41152263374486	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220810194500	https://www.fox4news.com/news/uvalde-texas-school-law-enforcement-officers-campus-security
1058082293	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	2.14521452145215	0								3	Huerfano County, Colorado, United States	US	USCO		37.6833	-104.951	198143	3	Huerfano County, Colorado, United States	US	USCO		37.6833	-104.951	198143	20220810194500	https://www.chieftain.com/story/news/2022/08/10/program-helps-pueblo-students-get-certifications-in-cybersecurity/65395489007/
1058082294	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	1	1	1	1.62224797219004	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20220810194500	https://www.dailycal.org/2022/08/10/my-semester-of-rest-and-revelations/
1058082295	20220810	202208	2022	2022.6027											EGY	EGYPT	EGY								0	190	190	19	4	-10.0	2	1	2	-4.96062992125985	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220810194500	https://www.history.com/news/decline-ancient-egypt-causes
1058082296	20220810	202208	2022	2022.6027											EGY	EGYPT	EGY								0	190	190	19	4	-10.0	2	1	2	-4.96062992125985	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Actium, Perifereia Dytikis Elladas, Greece	GR	GR55	16692	38.95	20.7667	-813573	20220810194500	https://www.history.com/news/decline-ancient-egypt-causes
1058082297	20220810	202208	2022	2022.6027											ETH	ETHIOPIA	ETH								1	130	130	13	3	-4.4	2	1	2	-3.67892976588629	0								4	Mai Aini, Debub, Eritrea	ER	ER02	15853	14.8053	39.0994	-616382	4	Mai Aini, Debub, Eritrea	ER	ER02	15853	14.8053	39.0994	-616382	20220810194500	https://www.thestar.com.my/news/world/2022/08/11/4765-trucks-carrying-relief-supplies-to-ethiopia039s-tigray-since-april-unhcr
1058082298	20220810	202208	2022	2022.6027											EUR	EUROPEAN	EUR								1	031	031	03	1	5.2	10	1	10	3.99113082039911	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810194500	https://worldoil.com/company-news/2022/8/9/pd-ms-awarded-three-year-contract-to-support-vattenfall-s-european-operations/
1058082299	20220810	202208	2022	2022.6027											EUR	EUROPE	EUR								0	040	040	04	1	1.0	3	1	3	-3.22693791652052	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810194500	https://www.nytimes.com/2022/08/10/opinion/europe-energy-crisis-ukraine.html
1058082300	20220810	202208	2022	2022.6027											EUR	EUROPE	EUR								0	190	190	19	4	-10.0	1	1	1	-0.82901554404145	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220810194500	https://atalayar.com/en/content/zaporiyia-announces-referendum-annexation-russia
1058082301	20220810	202208	2022	2022.6027											EUR	EUROPE	EUR								0	190	190	19	4	-10.0	4	1	4	-0.82901554404145	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810194500	https://atalayar.com/en/content/zaporiyia-announces-referendum-annexation-russia
1058082302	20220810	202208	2022	2022.6027											FRA	FRENCH	FRA								1	043	043	04	1	2.8	1	1	1	2.11640211640212	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220810194500	https://www.aa.com.tr/en/culture/ancient-kahta-castle-in-southeastern-turkiye-opens-its-doors-to-visitors-after-17-years/2658364
