1058044372	20220711	202207	2022	2022.5233	EDU	STUDENT						EDU			USAEDU	WYOMING	USA					EDU			1	036	036	03	1	4.0	10	1	10	3.66242038216561	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810150000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/uw-board-mulls-30m-in-new-endowments/article_cc381b9c-4167-518c-b514-2d298cfd7431.html
1058044373	20220711	202207	2022	2022.5233	FRA	FRANCE	FRA								PAKMIL	PAKISTAN	PAK					MIL			0	130	130	13	3	-4.4	2	1	2	-9.57983193277309	1	France	FR	FR		46	2	FR	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20220810150000	https://www.voanews.com/a/pakistan-urged-to-stop-crackdown-on-tv-news-station/6695879.html
1058044374	20220711	202207	2022	2022.5233	FRA	FRANCE	FRA								PAKMIL	PAKISTAN	PAK					MIL			0	130	130	13	3	-4.4	1	1	1	-9.57983193277309	1	France	FR	FR		46	2	FR	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	1	France	FR	FR		46	2	FR	20220810150000	https://www.voanews.com/a/pakistan-urged-to-stop-crackdown-on-tv-news-station/6695879.html
1058044375	20220711	202207	2022	2022.5233	GOV	FIREFIGHTER						GOV			FRA	FRANCE	FRA								1	190	190	19	4	-10.0	10	1	10	-6.66666666666667	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	20220810150000	https://economictimes.indiatimes.com/news/international/world-news/wildfire-in-southwestern-france-6000-people-evacuated/articleshow/93483775.cms
1058044376	20220711	202207	2022	2022.5233	IGOBUSGOE	GROUP OF EIGHT		GOE				IGO	BUS												1	190	190	19	4	-10.0	1	1	1	-11.3207547169812	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220810150000	https://www.bbc.co.uk/news/world-africa-62494925
1058044377	20220711	202207	2022	2022.5233	IGOBUSGOE	GROUP OF EIGHT		GOE				IGO	BUS												1	190	190	19	4	-10.0	1	1	1	-11.3207547169812	4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	0								4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	20220810150000	https://www.bbc.co.uk/news/world-africa-62494925
1058044378	20220711	202207	2022	2022.5233	IGOBUSGOE	GROUP OF EIGHT		GOE				IGO	BUS		AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-11.3207547169812	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220810150000	https://www.bbc.co.uk/news/world-africa-62494925
1058044379	20220711	202207	2022	2022.5233	IGOBUSGOE	GROUP OF EIGHT		GOE				IGO	BUS		AFR	AFRICA	AFR								1	190	190	19	4	-10.0	2	1	2	-11.3207547169812	4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	20220810150000	https://www.bbc.co.uk/news/world-africa-62494925
1058044380	20220711	202207	2022	2022.5233	USAEDU	WYOMING	USA					EDU			EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	3.66242038216561	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810150000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/uw-board-mulls-30m-in-new-endowments/article_cc381b9c-4167-518c-b514-2d298cfd7431.html
1058044381	20220803	202208	2022	2022.5836											MHL	MARSHALL ISLANDS	MHL								1	051	051	05	1	3.4	4	1	4	0.9765625	0								1	Marshall Islands	RM	RM		10	167	RM	1	Marshall Islands	RM	RM		10	167	RM	20220810150000	https://www.fauquier.com/news/nonprofit-plans-to-repurpose-former-ben-mary-s-for-affordable-housing/article_11299554-181b-11ed-b42a-3f5e8c34d79b.html
1058044382	20220803	202208	2022	2022.5836	CHN	CHINA	CHN								TWN	TAIWAN	TWN								0	042	042	04	1	1.9	1	1	1	-2.89389067524116	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810150000	https://www.baltictimes.com/beijing_criticizes_lithuanian_officials_for_visiting_taiwan__calls_to_avoid_such_trips_-_bns_special/
1058044383	20220803	202208	2022	2022.5836	EGY	CAIRO	EGY								JUD	JUDICIARY						JUD			1	020	020	02	1	3.0	10	1	10	-4.87804878048781	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220810150000	https://wkzo.com/2022/08/10/iraq-cleric-sadr-calls-on-judiciary-to-dissolve-parliament-by-end-of-next-week/
1058044384	20220803	202208	2022	2022.5836	GOV	GOVERNOR						GOV			JUD	ADVOCATE						JUD			0	010	010	01	1	0.0	10	1	10	-3.125	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220810150000	https://www.journalinquirer.com/opinion/chris_powell/enfield-and-hartford-schools-are-striving-to-deceive-parents/article_ceb946f8-184f-11ed-b8f4-6311fed07d69.html
1058044385	20220803	202208	2022	2022.5836	GOV	GOVERNOR						GOV			JUD	ADVOCATE						JUD			0	042	042	04	1	1.9	10	1	10	-3.125	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220810150000	https://www.journalinquirer.com/opinion/chris_powell/enfield-and-hartford-schools-are-striving-to-deceive-parents/article_ceb946f8-184f-11ed-b8f4-6311fed07d69.html
1058044386	20220803	202208	2022	2022.5836	JUD	ADVOCATE						JUD			GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	10	1	10	-3.125	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220810150000	https://www.journalinquirer.com/opinion/chris_powell/enfield-and-hartford-schools-are-striving-to-deceive-parents/article_ceb946f8-184f-11ed-b8f4-6311fed07d69.html
1058044387	20220803	202208	2022	2022.5836	TWN	TAIWAN	TWN								CHN	CHINA	CHN								0	043	043	04	1	2.8	1	1	1	-2.89389067524116	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810150000	https://www.baltictimes.com/beijing_criticizes_lithuanian_officials_for_visiting_taiwan__calls_to_avoid_such_trips_-_bns_special/
1058044388	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								MHL	MARSHALL ISLANDS	MHL								1	051	051	05	1	3.4	1	1	1	0.9765625	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	20220810150000	https://www.fauquier.com/news/nonprofit-plans-to-repurpose-former-ben-mary-s-for-affordable-housing/article_11299554-181b-11ed-b42a-3f5e8c34d79b.html
1058044389	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								MHL	MARSHALL ISLANDS	MHL								1	051	051	05	1	3.4	2	1	2	0.9765625	3	Warrenton, Virginia, United States	US	USVA	VA061	38.7135	-77.7953	1500278	1	Marshall Islands	RM	RM		10	167	RM	1	Marshall Islands	RM	RM		10	167	RM	20220810150000	https://www.fauquier.com/news/nonprofit-plans-to-repurpose-former-ben-mary-s-for-affordable-housing/article_11299554-181b-11ed-b42a-3f5e8c34d79b.html
1058044390	20220809	202208	2022	2022.6000	MOS	MUSLIM				MOS					AFG	AFGHANISTAN	AFG								1	173	173	17	4	-5.0	7	1	7	-8.41121495327102	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220810150000	https://gnnliberia.com/2022/08/10/afghan-muslim-arrested-for-killings-that-shook-new-mexicos-islamic-community/
1058044391	20220810	202208	2022	2022.6027											AFG	AFGHAN	AFG								1	0874	087	08	2	10.0	3	1	3	1.22448979591836	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220810150000	https://www.khaama.com/toddler-pulled-out-of-well-in-southern-afghanistan-survives-after-two-day-rescue-mission-38494/
1058044392	20220810	202208	2022	2022.6027											AFGGOV	KABUL	AFG					GOV			0	154	154	15	4	-7.2	6	1	6	-2.81329923273657	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	India	IN	IN		20	77	IN	20220810150000	https://www.indiapost.com/afghanistan-gripped-by-multiple-disease-outbreaks/
1058044393	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	0331	033	03	1	5.2	10	1	10	1.53846153846153	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220810150000	https://techcrunch.com/2022/08/10/fintech-vc-qed-makes-its-first-african-investment-backing-nigerias-teamapt-in-50m-deal/
1058044394	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	110	110	11	3	-2.0	2	1	2	-3.92156862745098	0								4	New Horizons, Western Cape, South Africa	SF	SF11	77349	-34.0524	23.3435	-1265497	4	New Horizons, Western Cape, South Africa	SF	SF11	77349	-34.0524	23.3435	-1265497	20220810150000	https://www.iol.co.za/capetimes/news/new-horizon-neighbourhood-watch-in-a-human-chain-against-woman-and-child-injustice-33f15a62-1088-4af0-903a-35a977bed98e
1058044395	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	4	1	4	-8.39160839160835	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220810150000	https://www.iol.co.za/capetimes/news/listen-suspect-facing-attempted-murder-charge-following-hit-and-run-incident-involving-metro-cop-c5558543-a10c-408d-bd7c-3b78c72a10cc
1058044396	20220810	202208	2022	2022.6027											AFRJUD	AFRICA	AFR					JUD			1	036	036	03	1	4.0	1	1	1	-5.2863436123348	0								4	Athlone, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8031	31.031	-1208028	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220810150000	https://www.iol.co.za/capetimes/news/telkom-cables-recovered-in-mfuleni-and-stellenbosch-suspect-due-in-court-c3802438-f42c-4908-9d37-997f2052ff8d
1058044397	20220810	202208	2022	2022.6027											BGD	BANGLADESH	BGD								1	080	080	08	2	5.0	5	1	5	-5.33088235294118	0								1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	20220810150000	https://www.irrawaddy.com/news/burma/myanmar-junta-chief-among-key-suspects-identified-in-rohingya-genocide-case.html
1058044398	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			0	030	030	03	1	4.0	10	1	10	0.884955752212391	0								4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20220810150000	https://www.cbc.ca/news/canada/british-columbia/pinkeye-sockeye-salmon-run-bc-2022-1.6546874
1058044399	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	-0.63694267515923	0								5	Maharashtra, Maharashtra, India	IN	IN16	70178	19.5	75	-2103151	5	Maharashtra, Maharashtra, India	IN	IN16	70178	19.5	75	-2103151	20220810150000	https://www.business-standard.com/article/finance/rbi-cancels-rupee-co-operative-s-licence-lender-to-cease-business-sep-22-122081001070_1.html
1058044400	20220810	202208	2022	2022.6027											BUS	CORPORATION						BUS			1	040	040	04	1	1.0	5	1	5	1.63934426229508	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220810150000	https://www.streetinsider.com/Globe+Newswire/Imperial+Mining+Announces+Grant+of+Options/20444266.html
1058044401	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	042	042	04	1	1.9	5	1	5	-4.19753086419753	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810150000	https://www.nbclosangeles.com/news/business/money-report/business-travel-costs-are-expected-to-rise-through-2023-industry-report-says/2961100/
1058044402	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	10	1	10	0.78125	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810150000	https://wrif.com/2022/08/10/the-vinyl-frontier-with-meltdown-a-underrated-southern-california-band/
1058044403	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	4.14364640883978	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20220810150000	https://www.observer.ug/businessnews/74705-kcb-to-acquire-drc-based-lender
1058044404	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			1	051	051	05	1	3.4	3	1	3	5.58252427184466	0								4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20220810150000	https://www.baltictimes.com/industries_to_receive_support_for_promoting_resource-efficient_technologies/
1058044405	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	052	052	05	1	3.5	10	1	10	4.25	0								0								0								20220810150000	https://www.wpp.com/news/2022/08/wpp-named-a-leader-in-new-analysis-of-global-marketing-service-providers
1058044406	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	060	060	06	2	6.0	5	1	5	2.48138957816377	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20220810150000	https://www.bobsguide.com/2022/08/10/gft-a-leader-in-the-2022-spark-matrix-for-digital-banking-services-by-quadrant-knowledge-solutions/
1058044407	20220810	202208	2022	2022.6027											BUS	TRADER						BUS			0	060	060	06	2	6.0	10	1	10	2.45587106676899	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810150000	https://invezz.com/stocks/trading-platforms/apps/
1058044408	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			1	061	061	06	2	6.4	10	1	10	-7.52688172043011	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220810150000	https://www.montanarightnow.com/lifestyles/health/health-highlights-aug-10-2022/article_0815c206-b5bb-58f6-bbad-280996431a78.html
1058044409	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			1	084	084	08	2	7.0	3	1	3	5.58252427184466	0								4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20220810150000	https://www.baltictimes.com/industries_to_receive_support_for_promoting_resource-efficient_technologies/
1058044410	20220810	202208	2022	2022.6027											CAN	ONTARIO	CAN								1	046	046	04	1	7.0	8	1	8	3.01003344481605	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220810150000	https://www.quintenews.com/2022/08/10/release-belleville-council-members-attending-amo-conference/
1058044411	20220810	202208	2022	2022.6027											CANCOP	CALGARY	CAN					COP			1	020	020	02	1	3.0	6	1	6	-4.34782608695652	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20220810150000	https://discoverairdrie.com/articles/11-year-old-girl-gone-missing-in-northeast-calgary-
1058044412	20220810	202208	2022	2022.6027											CHNBUS	CHINA	CHN					BUS			1	170	170	17	4	-7.0	10	1	10	-0.30395136778115	0								4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	4	Cainiao, China (general), China	CH	CH00	13274	29.4317	103.66	10407841	20220810150000	https://www.fool.com/investing/2022/08/10/2-reasons-investors-should-not-give-up-on-alibaba/?source=iedfolrf0000001
1058044413	20220810	202208	2022	2022.6027											COL	COLOMBIA	COL								1	042	042	04	1	1.9	1	1	1	1.94931773879142	0								4	Sincelejo, Sucre, Colombia	CO	CO27	14314	9.30472	-75.3978	-599365	4	Sincelejo, Sucre, Colombia	CO	CO27	14314	9.30472	-75.3978	-599365	20220810150000	https://www.latinpost.com/articles/156297/20220810/colombia-first-lady-veronica-alcocer-gustavo-petro-wife.htm
1058044414	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	020	020	02	1	3.0	6	1	6	-12.1405750798722	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220810150000	https://www.news24.com/news24/SouthAfrica/News/residents-go-on-the-rampage-looking-for-illegal-miners-pelt-police-with-stones-and-bottles-20220810
1058044415	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	020	020	02	1	3.0	4	1	4	-12.1405750798722	0								4	Westonaria, Gauteng, South Africa	SF	SF06	77356	-26.3191	27.6486	-1300862	4	Westonaria, Gauteng, South Africa	SF	SF06	77356	-26.3191	27.6486	-1300862	20220810150000	https://www.news24.com/news24/SouthAfrica/News/residents-go-on-the-rampage-looking-for-illegal-miners-pelt-police-with-stones-and-bottles-20220810
1058044416	20220810	202208	2022	2022.6027											COP	POLICE OFFICER						COP			1	051	051	05	1	3.4	6	1	6	3.76569037656904	0								4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	20220810150000	https://www.lmtonline.com/news/article/LISD-swears-in-new-officers-17364183.php
1058044417	20220810	202208	2022	2022.6027											COP	TROOPER						COP			0	190	190	19	4	-10.0	8	1	8	-10.0039077764752	0								3	Crook County, Wyoming, United States	US	USWY		44.5667	-104.567	1605071	3	Crook County, Wyoming, United States	US	USWY		44.5667	-104.567	1605071	20220810150000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/crime-and-punishment-aug-10-2022/article_5bbd96b7-d733-540b-a84b-3337d846ceb0.html
1058044418	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-6.59722222222222	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220810150000	https://www.thenews-chronicle.com/boy-admits-to-killing-nigerian-mom-after-accusing-intruder/
1058044419	20220810	202208	2022	2022.6027											COP	TROOPER						COP			0	190	190	19	4	-10.0	2	1	2	-10.0039077764752	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810150000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/crime-and-punishment-aug-10-2022/article_5bbd96b7-d733-540b-a84b-3337d846ceb0.html
1058044420	20220810	202208	2022	2022.6027											COP	TROOPER						COP			0	193	193	19	4	-10.0	8	1	8	-10.0039077764752	0								3	Crook County, Wyoming, United States	US	USWY		44.5667	-104.567	1605071	3	Crook County, Wyoming, United States	US	USWY		44.5667	-104.567	1605071	20220810150000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/crime-and-punishment-aug-10-2022/article_5bbd96b7-d733-540b-a84b-3337d846ceb0.html
1058044421	20220810	202208	2022	2022.6027											COP	TROOPER						COP			0	193	193	19	4	-10.0	2	1	2	-10.0039077764752	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810150000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/crime-and-punishment-aug-10-2022/article_5bbd96b7-d733-540b-a84b-3337d846ceb0.html
1058044422	20220810	202208	2022	2022.6027											CRM	GANG						CRM			0	173	173	17	4	-5.0	10	1	10	-8.08383233532934	0								4	Ipakodo, Nigeria (general), Nigeria	NI	NI00	22960	7.05	4.03333	-2012409	4	Ipakodo, Nigeria (general), Nigeria	NI	NI00	22960	7.05	4.03333	-2012409	20220810150000	http://nigerianobservernews.com/2022/08/kabukabu-driver-nabbed-while-trying-to-defraud-passengers-in-lagos/
1058044423	20220810	202208	2022	2022.6027											CVL	THE POOR						CVL			0	036	036	03	1	4.0	2	1	2	1.30641330166271	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20220810150000	https://www.ndtv.com/people/all-you-need-to-know-about-justice-uu-lalit-49th-chief-justice-of-india-3243541
