1058033696	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	-2.64550264550265	0								4	Pendle Hill, New South Wales, Australia	AS	AS02	4951	-33.8	150.95	-1594494	4	Pendle Hill, New South Wales, Australia	AS	AS02	4951	-33.8	150.95	-1594494	20220810134500	https://www.theguardian.com/stage/2022/aug/10/counting-and-cracking-review-royal-lyceum-edinburgh
1058033697	20220810	202208	2022	2022.6027											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	1	1	1	-2.64550264550265	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Pendle Hill, New South Wales, Australia	AS	AS02	4951	-33.8	150.95	-1594494	20220810134500	https://www.theguardian.com/stage/2022/aug/10/counting-and-cracking-review-royal-lyceum-edinburgh
1058033698	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	-2.64550264550265	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810134500	https://www.theguardian.com/stage/2022/aug/10/counting-and-cracking-review-royal-lyceum-edinburgh
1058033699	20220810	202208	2022	2022.6027											AUSEDU	AUSTRALIA	AUS					EDU			1	040	040	04	1	1.0	2	1	2	-2.64550264550265	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810134500	https://www.theguardian.com/stage/2022/aug/10/counting-and-cracking-review-royal-lyceum-edinburgh
1058033700	20220810	202208	2022	2022.6027											AZE	AZERBAIJAN	AZE								0	0841	084	08	2	7.0	1	1	1	-2.0935960591133	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220810134500	https://eurasianet.org/karabakh-authorities-demand-villagers-quickly-evacuate-ahead-of-handover-to-azerbaijan
1058033701	20220810	202208	2022	2022.6027											AZE	AZERBAIJAN	AZE								0	0841	084	08	2	7.0	3	1	3	-2.0935960591133	0								4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20220810134500	https://eurasianet.org/karabakh-authorities-demand-villagers-quickly-evacuate-ahead-of-handover-to-azerbaijan
1058033702	20220810	202208	2022	2022.6027											AZE	AZERBAIJAN	AZE								0	190	190	19	4	-10.0	8	1	8	-2.0935960591133	0								4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20220810134500	https://eurasianet.org/karabakh-authorities-demand-villagers-quickly-evacuate-ahead-of-handover-to-azerbaijan
1058033703	20220810	202208	2022	2022.6027											BRA	BRAZILIAN	BRA								1	057	057	05	1	8.0	10	1	10	0	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220810134500	https://www.liverpoolecho.co.uk/all-about/richarlison
1058033704	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			1	013	013	01	1	0.4	10	1	10	-3.0716723549488	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810134500	https://www.commercialappeal.com/story/opinion/2022/08/10/why-most-credit-reporting-companies-removing-medical-debt-records/10280952002/
1058033705	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			1	031	031	03	1	5.2	10	1	10	1.90114068441065	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220810134500	https://www.reporter.net/across_indiana/council-urged-to-fund-planning-for-industrial-park-maintain-control/article_7bdcf52a-1821-11ed-8b5f-bf1959dcddfb.html
1058033706	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	0331	033	03	1	5.2	3	1	3	0.421940928270041	0								1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20220810134500	https://www.mid-day.com/brand-media/article/the-top-20-investment-firms-in-the-middle-east-and-northern-africa-23240329
1058033707	20220810	202208	2022	2022.6027											BUS	INVESTOR						BUS			1	036	036	03	1	4.0	5	1	5	4.01529636711281	0								4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20220810134500	https://taarifa.rw/malawi-launches-agribusiness-deal-room-calling-for-bold-investments-in-agricultural-ahead-of-2022-agrf-in-rwanda/
1058033708	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	036	036	03	1	4.0	6	2	6	-0.67114093959731	0								5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	4	Stokenchurch, Buckinghamshire, United Kingdom	UK	UKB9	40127	51.65	-0.9	-2608808	20220810134500	https://www.oxfordmail.co.uk/news/20617006.northend-villages-left-without-water-heatwave/
1058033709	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	040	040	04	1	1.0	2	1	2	-4.53767123287671	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220810134500	https://charter97.org/en/news/2022/8/10/510639/
1058033710	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	057	057	05	1	8.0	20	1	20	2.69807280513918	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220810134500	https://www.prnewswire.com/news-releases/darkpulse-inc-reports-second-quarter-2022-financial-results-and-operational-highlights-301603497.html
1058033711	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	057	057	05	1	8.0	20	1	20	2.69807280513918	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220810134500	https://www.prnewswire.com/news-releases/darkpulse-inc-reports-second-quarter-2022-financial-results-and-operational-highlights-301603497.html
1058033712	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								1	100	100	10	3	-5.0	5	1	5	-2.44698205546492	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220810134500	https://www.theguardian.com/environment/2022/aug/10/driving-out-invasive-species-on-islands-high-success-rate-big-benefits-aoe
1058033713	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								1	130	130	13	3	-4.4	5	1	5	-2.44698205546492	0								4	Rakiura, New Zealand (general), New Zealand	NZ	NZ00	22391	-47	167.833	-1518492	4	Rakiura, New Zealand (general), New Zealand	NZ	NZ00	22391	-47	167.833	-1518492	20220810134500	https://www.theguardian.com/environment/2022/aug/10/driving-out-invasive-species-on-islands-high-success-rate-big-benefits-aoe
1058033714	20220810	202208	2022	2022.6027											CHL	CHILE	CHL								0	057	057	05	1	8.0	1	1	1	0.34129692832764	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20220810134500	https://www.pv-tech.org/high-irradiation-and-political-stability-the-key-drivers-for-chiles-solar-sector/
1058033715	20220810	202208	2022	2022.6027											CHL	CHILE	CHL								0	057	057	05	1	8.0	1	1	1	0.34129692832764	0								1	Chile	CI	CI		-30	-71	CI	1	Argentina	AR	AR		-34	-64	AR	20220810134500	https://www.pv-tech.org/high-irradiation-and-political-stability-the-key-drivers-for-chiles-solar-sector/
1058033716	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								1	036	036	03	1	4.0	10	1	10	-5.92823712948518	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20220810134500	https://www.marketwatch.com/articles/new-virus-unrelated-to-coronavirus-is-identified-in-china-as-covid-outbreaks-continue-51660138031
1058033717	20220810	202208	2022	2022.6027											CHN	ZHEJIANG	CHN								1	042	042	04	1	1.9	22	1	10	0.94836670179136	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20220810134500	https://www.globaltimes.cn/page/202208/1272683.shtml
1058033718	20220810	202208	2022	2022.6027											CHN	ZHEJIANG	CHN								0	042	042	04	1	1.9	2	1	2	0.94836670179136	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220810134500	https://www.globaltimes.cn/page/202208/1272683.shtml
1058033719	20220810	202208	2022	2022.6027											CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	10	1	10	-3.17460317460317	0								0								0								20220810134500	https://www.thedailynewsonline.com/lifestyles/civil-war-roundtable-will-meet-next-week/article_5392e03a-f82c-5a3d-b36d-6093bd17ff40.html
1058033720	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	193	193	19	4	-10.0	2	1	2	-8.07899461400359	0								4	Laleau, Ouest, Haiti	HA	HA11	17194	18.4167	-72.0167	-65816	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20220810134500	https://www.jamaicaobserver.com/editorial/a-plea-for-haiti-to-the-silent-international-community/
1058033721	20220810	202208	2022	2022.6027											CRM	GANG						CRM			0	180	180	18	4	-9.0	10	1	10	-8.07899461400359	0								4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20220810134500	https://www.jamaicaobserver.com/editorial/a-plea-for-haiti-to-the-silent-international-community/
1058033722	20220810	202208	2022	2022.6027											CUB	CUBAN	CUB								1	190	190	19	4	-10.0	2	1	2	-0.47169811320755	0								4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	1	Mexico	MX	MX		23	-102	MX	20220810134500	https://www.plenglish.com/news/2022/08/10/mexico-venezuela-sent-over-20-flights-with-aid-to-fight-fire-in-cuba/
1058033723	20220810	202208	2022	2022.6027											CVL	MIGRANT						CVL			1	031	031	03	1	5.2	5	1	5	-4.56140350877193	0								1	Poland	PL	PL		52	20	PL	1	Belarus	BO	BO		53	28	BO	20220810134500	https://charter97.org/en/news/2022/8/10/510679/
1058033724	20220810	202208	2022	2022.6027											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	6	1	6	-2.0935960591133	0								4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20220810134500	https://eurasianet.org/karabakh-authorities-demand-villagers-quickly-evacuate-ahead-of-handover-to-azerbaijan
1058033725	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	042	042	04	1	1.9	5	1	5	-1.59817351598174	0								3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	20220810134500	https://www.nbcbayarea.com/news/local/high-school-students-to-start-later/2973728/
1058033726	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			1	051	051	05	1	3.4	10	1	10	10.9704641350211	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220810134500	https://www.thelawyermag.com/au/news/general/holding-redlich-backs-budding-playwrights-in-canberra-youth-theatre-team-up/416317
1058033727	20220810	202208	2022	2022.6027											ELI	ACTOR						ELI			1	043	043	04	1	2.8	5	1	5	5.26315789473684	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20220810134500	https://www.thenews.com.pk/latest/981112-ben-affleck-jennifer-lopez-spotted-grabbing-lunch-days-after-romantic-honeymoon
1058033728	20220810	202208	2022	2022.6027											ELI	ACTOR						ELI			1	130	130	13	3	-4.4	10	1	10	-2.13270142180095	0								0								0								20220810134500	https://www.techtarget.com/searchwindowsserver/news/252523651/DogWalk-zero-day-squashed-on-August-Patch-Tuesday
1058033729	20220810	202208	2022	2022.6027											ETH	ETHIOPIA	ETH								1	043	043	04	1	2.8	10	1	10	-7.21649484536083	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20220810134500	https://www.downtoearth.org.in/blog/climate-change/58-of-human-infectious-diseases-can-be-worsened-by-climate-change-we-scoured-77-000-studies-to-map-the-pathways-84257
1058033730	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	8	1	8	4.13533834586466	0								4	Brentwood, Essex, United Kingdom	UK	UKE4	40110	51.6167	0.316667	-2590812	4	Brentwood, Essex, United Kingdom	UK	UKE4	40110	51.6167	0.316667	-2590812	20220810134500	https://www.brentwoodlive.co.uk/news/20615190.travelodge-looking-recruit-19-new-roles-essex---apply/
1058033731	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	10	1	10	3.6	0								5	East Lothian, East Lothian, United Kingdom	UK	UKU6	40173	55.9167	-2.75	-2595225	5	East Lothian, East Lothian, United Kingdom	UK	UKU6	40173	55.9167	-2.75	-2595225	20220810134500	https://www.eastlothiancourier.com/news/trendingacrossscotland/20616330.travelodge-launched-recruitment-drive-scotland---80-positions-fill/
1058033732	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	8	1	8	4.13533834586466	0								4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	20220810134500	https://www.halsteadgazette.co.uk/news/20615190.travelodge-looking-recruit-19-new-roles-essex---apply/
1058033733	20220810	202208	2022	2022.6027											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-0.40363269424824	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220810134500	https://www.sandiegouniontribune.com/opinion/commentary/story/2022-08-10/afghanistan-taliban-afghan-evac-coalition
1058033734	20220810	202208	2022	2022.6027											GOV	PRINCE						GOV			1	040	040	04	1	1.0	6	1	6	2.71493212669683	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220810134500	https://www.thenews.com.pk/latest/981106-kate-middleton-prince-harry-in-talks-for-secret-us-reunion
1058033735	20220810	202208	2022	2022.6027											GOV	GOVERNMENT						GOV			0	073	073	07	2	7.4	10	1	10	-0.40363269424824	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220810134500	https://www.sandiegouniontribune.com/opinion/commentary/story/2022-08-10/afghanistan-taliban-afghan-evac-coalition
1058033736	20220810	202208	2022	2022.6027											GRC	GREECE	GRC								0	057	057	05	1	8.0	8	1	8	-2.79720279720279	0								4	Anatolia, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	4	Anatolia, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20220810134500	https://greekcitytimes.com/2022/08/10/treaty-of-sevres/
1058033737	20220810	202208	2022	2022.6027											GRC	GREECE	GRC								1	112	112	11	3	-2.0	4	1	4	3.11111111111111	0								4	Tolos, Perifereia Peloponnisou, Greece	GR	GR62	16711	37.5167	22.85	-829383	4	Tolos, Perifereia Peloponnisou, Greece	GR	GR62	16711	37.5167	22.85	-829383	20220810134500	https://dailyvoice.com/new-jersey/morris/business/morris-native-opens-gyro-shop-inspired-by-uncles-store-in-greece/840116/
1058033738	20220810	202208	2022	2022.6027											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	2	1	2	-9.85915492957742	0								4	Jalpaiguri, West Bengal, India	IN	IN28	17952	26.5167	88.7333	-2098161	4	Cooch Behar, West Bengal, India	IN	IN28	17952	26.3167	89.4333	-2101127	20220810134500	https://www.mexicostar.com/news/272649248/wb-mamata-banerjee-expresses-condolences-on-birbhum-bus-accident-announced-rs-2-lakh-ex-gratia
1058033739	20220810	202208	2022	2022.6027											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	2	1	2	-9.85915492957742	0								4	Cooch Behar, West Bengal, India	IN	IN28	17952	26.3167	89.4333	-2101127	4	Cooch Behar, West Bengal, India	IN	IN28	17952	26.3167	89.4333	-2101127	20220810134500	https://www.mexicostar.com/news/272649248/wb-mamata-banerjee-expresses-condolences-on-birbhum-bus-accident-announced-rs-2-lakh-ex-gratia
1058033740	20220810	202208	2022	2022.6027											HLH	HOSPITAL						HLH			1	100	100	10	3	-5.0	5	1	5	-0.98522167487685	0								4	Redbridge, Southampton, United Kingdom	UK	UKM4	40112	50.9167	-1.46667	-2606078	4	Redbridge, Southampton, United Kingdom	UK	UKM4	40112	50.9167	-1.46667	-2606078	20220810134500	http://www.msn.com/en-nz/health/medical/opinion-stephen-barclay-the-nhs-is-here-to-help-and-always-will-be/ar-AA10vS2V
