1058022702	20220711	202207	2022	2022.5233	GRC	GREECE	GRC								EDUGOV	ECONOMIST						EDU	GOV		1	046	046	04	1	7.0	2	1	2	-3.42261904761904	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20220810121500	https://www.timesofisrael.com/liveblog-august-10-2022/
1058022703	20220803	202208	2022	2022.5836	ARE	UNITED ARAB EMIRATES	ARE								PAK	PAKISTANI	PAK								1	010	010	01	1	0.0	2	1	2	4.97512437810945	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220810121500	https://pakobserver.net/rupee-gains-2-13-against-usd-in-inter-bank-market/
1058022704	20220803	202208	2022	2022.5836	ARE	UNITED ARAB EMIRATES	ARE								PAKBUS	PAKISTANI	PAK					BUS			1	010	010	01	1	0.0	3	1	3	4.97512437810945	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220810121500	https://pakobserver.net/rupee-gains-2-13-against-usd-in-inter-bank-market/
1058022705	20220803	202208	2022	2022.5836	COP	DEPUTY						COP			RUS	RUSSIA	RUS								0	193	193	19	4	-10.0	1	1	1	-6.94444444444444	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220810121500	https://www.mirror.co.uk/news/world-news/russian-appointed-mayor-ukrainian-city-27704290
1058022706	20220803	202208	2022	2022.5836	COP	DEPUTY						COP			RUS	RUSSIA	RUS								0	193	193	19	4	-10.0	1	1	1	-6.94444444444444	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	20220810121500	https://www.mirror.co.uk/news/world-news/russian-appointed-mayor-ukrainian-city-27704290
1058022707	20220803	202208	2022	2022.5836	COP	DEPUTY						COP			RUS	RUSSIA	RUS								0	193	193	19	4	-10.0	8	1	8	-6.94444444444444	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810121500	https://www.mirror.co.uk/news/world-news/russian-appointed-mayor-ukrainian-city-27704290
1058022708	20220803	202208	2022	2022.5836	GOV	REGIME						GOV			LEG	HOUSE OF REPRESENTATIVES						LEG			1	020	020	02	1	3.0	7	1	7	0.61349693251534	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220810121500	https://bizwatchnigeria.ng/reps-summon-finance-minister-over-subsidy-query-nnpc/
1058022709	20220803	202208	2022	2022.5836	GOV	GOVERNMENT						GOV			REB	REBEL						REB			1	0356	035	03	1	7.0	30	3	30	-9.10196859101969	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220810121500	https://www.washingtonpost.com/world/yemen-officials-say-fresh-infighting-kills-35-in-south/2022/08/10/ea5547d8-18a2-11ed-b998-b2ab68f58468_story.html
1058022710	20220803	202208	2022	2022.5836	NGA	NIGERIA	NGA								LEG	HOUSE OF REPRESENTATIVES						LEG			1	020	020	02	1	3.0	3	1	3	0.61349693251534	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220810121500	https://bizwatchnigeria.ng/reps-summon-finance-minister-over-subsidy-query-nnpc/
1058022711	20220803	202208	2022	2022.5836	REB	REBEL						REB			GOV	GOVERNMENT						GOV			1	0356	035	03	1	7.0	30	3	30	-9.10196859101969	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220810121500	https://www.washingtonpost.com/world/yemen-officials-say-fresh-infighting-kills-35-in-south/2022/08/10/ea5547d8-18a2-11ed-b998-b2ab68f58468_story.html
1058022712	20220803	202208	2022	2022.5836	RUS	RUSSIA	RUS								COP	DEPUTY						COP			0	193	193	19	4	-10.0	2	1	2	-6.94444444444444	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220810121500	https://www.mirror.co.uk/news/world-news/russian-appointed-mayor-ukrainian-city-27704290
1058022713	20220803	202208	2022	2022.5836	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	193	193	19	4	-10.0	4	1	4	-6.94444444444444	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220810121500	https://www.mirror.co.uk/news/world-news/russian-appointed-mayor-ukrainian-city-27704290
1058022714	20220803	202208	2022	2022.5836	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	193	193	19	4	-10.0	2	1	2	-6.94444444444444	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Nova Kakhovka, Khersons'ka Oblast', Ukraine	UP	UP08	28550	46.7545	33.3486	-1047990	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220810121500	https://www.mirror.co.uk/news/world-news/russian-appointed-mayor-ukrainian-city-27704290
1058022715	20220803	202208	2022	2022.5836	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	193	193	19	4	-10.0	2	1	2	-6.94444444444444	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	4	Fabrika, Tverskaya Oblast', Russia	RS	RS77	25106	57.8105	35.891	-2906155	20220810121500	https://www.mirror.co.uk/news/world-news/russian-appointed-mayor-ukrainian-city-27704290
1058022716	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	020	020	02	1	3.0	2	1	2	0	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	3	Peterstown, West Virginia, United States	US	USWV	WV063	37.3973	-80.7992	1552465	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20220810121500	https://www.bdtonline.com/news/covid-hospitalizations-in-state-gradually-rising/article_8442ed2a-1833-11ed-9d84-8f4c508ac58a.html
1058022717	20220803	202208	2022	2022.5836	USA	AMERICAN	USA								USAGOV	JOE BIDEN	USA					GOV			0	043	043	04	1	2.8	2	1	2	-1.64383561643836	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810121500	https://www.shorenewsnetwork.com/2022/08/10/china-military-completes-tasks/
1058022718	20220803	202208	2022	2022.5836	USAEDU	WEST VIRGINIA	USA					EDU													0	020	020	02	1	3.0	6	1	6	0	3	Peterstown, West Virginia, United States	US	USWV	WV063	37.3973	-80.7992	1552465	0								3	Peterstown, West Virginia, United States	US	USWV	WV063	37.3973	-80.7992	1552465	20220810121500	https://www.bdtonline.com/news/covid-hospitalizations-in-state-gradually-rising/article_8442ed2a-1833-11ed-9d84-8f4c508ac58a.html
1058022719	20220803	202208	2022	2022.5836	USAGOV	JOE BIDEN	USA					GOV			USA	AMERICAN	USA								0	042	042	04	1	1.9	2	1	2	-1.64383561643836	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810121500	https://www.shorenewsnetwork.com/2022/08/10/china-military-completes-tasks/
1058022720	20220809	202208	2022	2022.6000	RUS	RUSSIA	RUS								IRN	IRAN	IRN								1	020	020	02	1	3.0	3	1	3	-3.42261904761904	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Khayyam, Kermanshah, Iran	IR	IR13	40995	34.3068	47.0526	10117346	4	Khayyam, Kermanshah, Iran	IR	IR13	40995	34.3068	47.0526	10117346	20220810121500	https://www.timesofisrael.com/liveblog-august-10-2022/
1058022721	20220809	202208	2022	2022.6000	RUS	RUSSIAN	RUS								IRN	IRAN	IRN								1	020	020	02	1	3.0	1	1	1	-3.42261904761904	4	Khayyam, Kermanshah, Iran	IR	IR13	40995	34.3068	47.0526	10117346	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810121500	https://www.timesofisrael.com/liveblog-august-10-2022/
1058022722	20220810	202208	2022	2022.6027											AFG	AFGHANISTAN	AFG								1	111	111	11	3	-2.0	5	1	5	-5.43657331136738	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220810121500	https://www.dailystar.co.uk/news/world-news/brit-afghanistan-slammed-buying-bizarre-27704329
1058022723	20220810	202208	2022	2022.6027											AUS	VICTORIA	AUS								0	036	036	03	1	4.0	10	1	10	3.62610797743755	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810121500	http://www.chicagotribune.com/entertainment/ct-ent-maxims-chicago-club-reborn-kogan-20220810-3bcwdgfk3ffh7nmwkq755efcpi-story.html
1058022724	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	0.48076923076924	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810121500	https://www.newsweek.com/nicole-kidman-mocks-tom-cruise-height-following-breakup-resurfaced-letterman-clip-1732454
1058022725	20220810	202208	2022	2022.6027											AUS	AUSTRALIAN	AUS								1	062	062	06	2	7.4	1	1	1	0.8298755186722	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220810121500	https://nationalinterest.org/blog/buzz/eyes-china-us-and-australia-hold-major-joint-exercise-204105
1058022726	20220810	202208	2022	2022.6027											AUS	AUSTRALIAN	AUS								1	062	062	06	2	7.4	1	1	1	0.8298755186722	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220810121500	https://nationalinterest.org/blog/buzz/eyes-china-us-and-australia-hold-major-joint-exercise-204105
1058022727	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-7.25274725274725	0								4	Doonside, New South Wales, Australia	AS	AS02	4956	-33.7667	150.867	-1570314	4	Doonside, New South Wales, Australia	AS	AS02	4956	-33.7667	150.867	-1570314	20220810121500	https://www.mirror.co.uk/news/world-news/baby-girl-covid-dies-house-27703047
1058022728	20220810	202208	2022	2022.6027											BOL	LA PAZ	BOL								1	042	042	04	1	1.9	3	1	3	-2.93159609120521	0								4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20220810121500	https://www.peacefmonline.com/pages/local/news/202208/471963.php
1058022729	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			0	046	046	04	1	7.0	6	1	6	6.64451827242525	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810121500	http://www.chicagotribune.com/entertainment/theater/ct-dance-for-life-chicago-august-2022-20220810-ah75yce5drdwrow2wjkfnpm7ii-story.html
1058022730	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	6	1	6	8.27067669172932	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810121500	https://www.prnewswire.com/news-releases/cellula-appoints-industry-veteran-neil-manning-into-advisory-role-301603395.html
1058022731	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	060	060	06	2	6.0	8	1	8	4.39024390243902	0								3	Drexel University, Pennsylvania, United States	US	USPA		39.954	-75.193	1173477	3	Drexel University, Pennsylvania, United States	US	USPA		39.954	-75.193	1173477	20220810121500	https://www.mykxlg.com/news/national/epic-welcomes-kerry-connor-joins-as-national-voluntary-benefits-practice-leader/article_bc17d3c2-b564-55b8-894f-606b8426ddb8.html
1058022732	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	060	060	06	2	6.0	2	1	2	4.39024390243902	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220810121500	https://www.mykxlg.com/news/national/epic-welcomes-kerry-connor-joins-as-national-voluntary-benefits-practice-leader/article_bc17d3c2-b564-55b8-894f-606b8426ddb8.html
1058022733	20220810	202208	2022	2022.6027											BUSMED	INDUSTRY						BUS	MED		1	043	043	04	1	2.8	5	1	5	-2.322206095791	0								0								0								20220810121500	https://www.moneymarketing.co.uk/opinion/sipp-consolidation/
1058022734	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								1	112	112	11	3	-2.0	4	1	4	0	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220810121500	https://www.thestar.com.my/tech/tech-news/2022/08/10/three-more-china-chip-fund-executives-caught-in-corruption-probe-into-state-backed-investments
1058022735	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	020	020	02	1	3.0	6	1	6	-6.23441396508728	0								3	Jackson County, Missouri, United States	US	USMO		39.0167	-94.3502	758502	3	Jackson County, Missouri, United States	US	USMO		39.0167	-94.3502	758502	20220810121500	https://ksisradio.com/prosecutor-missouri-man-fatally-shot-in-lawn-mowing-dispute/
1058022736	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	043	043	04	1	2.8	3	1	3	-2.98507462686567	0								3	Irving Park, Illinois, United States	US	USIL		41.9534	-87.7365	1802412	3	Irving Park, Illinois, United States	US	USIL		41.9534	-87.7365	1802412	20220810121500	https://chicago.suntimes.com/crime/2022/8/10/23299452/8-month-old-girl-taken-from-home-in-irving-park
1058022737	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	084	084	08	2	7.0	9	1	6	-8.00970873786408	0								4	Clifton Down, Bristol, City of, United Kingdom	UK	UKB7	40094	51.4833	-2.61667	-2592772	4	Clifton Down, Bristol, City of, United Kingdom	UK	UKB7	40094	51.4833	-2.61667	-2592772	20220810121500	https://www.bristolpost.co.uk/news/celebs-tv/itv-series-tells-story-behind-7442174
1058022738	20220810	202208	2022	2022.6027											CVL	VOTER						CVL			0	050	050	05	1	3.5	5	1	5	-4.3579766536965	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220810121500	https://www.biznews.com/thought-leaders/2022/08/10/coalition-politics-elections
1058022739	20220810	202208	2022	2022.6027											DNK	DANE	DNK								1	046	046	04	1	7.0	6	1	6	-0.0797448165869201	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810121500	http://www.chicagotribune.com/entertainment/theater/chris-jones/ct-ent-stratford-theater-festival-canada-review-20220810-cphqu3oyzndyzdukfpxrgpqysa-story.html
1058022740	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-1.59262363788767	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20220810121500	https://www.ebar.com/story.php?ch=Arts%20&%20Culture&sc=Books&id=317899
1058022741	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	0	0								3	Prince George County, Virginia, United States	US	USVA		37.2001	-77.233	1480160	3	Prince George County, Virginia, United States	US	USVA		37.2001	-77.233	1480160	20220810121500	https://www.nbcwashington.com/tag/ready-4-school/
1058022742	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	0	0								3	Montgomery County, Virginia, United States	US	USVA		37.1668	-80.3831	1674630	3	Montgomery County, Virginia, United States	US	USVA		37.1668	-80.3831	1674630	20220810121500	https://www.nbcwashington.com/tag/ready-4-school/
1058022743	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	0	0								1	Latvia	LG	LG		57	25	LG	1	Latvia	LG	LG		57	25	LG	20220810121500	https://www.goshennews.com/news/national_news/latvia-us/image_f7a9254b-e0ec-5823-a63b-6dc1125aff34.html
1058022744	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	6	1	6	0	0								3	Montgomery County, Virginia, United States	US	USVA		37.1668	-80.3831	1674630	3	Montgomery County, Virginia, United States	US	USVA		37.1668	-80.3831	1674630	20220810121500	https://www.nbcwashington.com/tag/ready-4-school/
1058022745	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	051	051	05	1	3.4	2	1	2	0	0								3	Deerfield, Virginia, United States	US	USVA	VA015	38.1965	-79.4067	1492855	3	Deerfield, Virginia, United States	US	USVA	VA015	38.1965	-79.4067	1492855	20220810121500	https://www.nbcwashington.com/tag/ready-4-school/
1058022746	20220810	202208	2022	2022.6027											ELI	RETIRED						ELI			1	130	130	13	3	-4.4	8	1	8	-4.58715596330275	0								4	Hounslow, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.35	-2599107	4	Hounslow, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.35	-2599107	20220810121500	https://www.mirror.co.uk/news/uk-news/grandad-unable-sleep-after-landing-27704638
1058022747	20220810	202208	2022	2022.6027											ELI	RETIRED						ELI			1	130	130	13	3	-4.4	2	1	2	-4.58715596330275	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220810121500	https://www.mirror.co.uk/news/uk-news/grandad-unable-sleep-after-landing-27704638
1058022748	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								0	014	014	01	1	0.0	4	1	4	0.33840947546531	0								4	Swansea, Swansea, United Kingdom	UK	UKZ1	40186	51.6333	-3.96667	-2609220	4	Swansea, Swansea, United Kingdom	UK	UKZ1	40186	51.6333	-3.96667	-2609220	20220810121500	https://www.walesonline.co.uk/news/swansea-playgrounds-labour-uplands-council-24711296
1058022749	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								0	035	035	03	1	7.0	5	1	5	1.39968895800933	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220810121500	https://www.walesonline.co.uk/whats-on/travel/family-spotted-missing-holiday-suitcase-24718871
