1058086283	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA																		0	154	154	15	4	-7.2	2	1	2	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	0								3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086284	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			0	172	172	17	4	-5.0	2	1	2	-2.12071778140294	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220810201500	https://www.nola.com/news/courts/article_99fddff6-18d0-11ed-b0f4-ab1645ca829d.html
1058086285	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			0	172	172	17	4	-5.0	2	1	2	-2.12071778140294	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220810201500	https://www.nola.com/news/courts/article_99fddff6-18d0-11ed-b0f4-ab1645ca829d.html
1058086286	20220711	202207	2022	2022.5233											FRA	FRANCE	FRA								1	130	130	13	3	-4.4	10	1	10	-2.30769230769231	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220810201500	https://www.marketscreener.com/quote/stock/SPAR-GROUP-INC-10813/news/European-retailers-turn-off-lights-cut-opening-hours-to-save-energy-41269455/
1058086287	20220711	202207	2022	2022.5233	GOV	FIREFIGHTER						GOV													1	090	090	09	2	-2.0	2	1	2	-1	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086288	20220711	202207	2022	2022.5233	QAT	QATAR	QAT								CHE	SWITZERLAND	CHE								1	051	051	05	1	3.4	2	1	2	-1.59362549800797	1	Qatar	QA	QA		25.5	51.25	QA	1	Switzerland	SZ	SZ		47	8	SZ	1	Qatar	QA	QA		25.5	51.25	QA	20220810201500	https://www.bnnbloomberg.ca/credit-suisse-s-top-shareholder-discloses-10-stake-after-slump-1.1804147
1058086289	20220711	202207	2022	2022.5233	TCD	CHAD	TCD								GOV	FIRE DEPARTMENT						GOV			1	040	040	04	1	1.0	5	1	5	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086290	20220711	202207	2022	2022.5233	TCD	CHAD	TCD								USA	KENTUCKY	USA								1	154	154	15	4	-7.2	3	1	3	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086291	20220711	202207	2022	2022.5233	TCD	CHAD	TCD								USA	KENTUCKY	USA								1	154	154	15	4	-7.2	5	1	5	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086292	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	060	060	06	2	6.0	4	1	2	-1	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086293	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	073	073	07	2	7.4	2	1	2	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086294	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	073	073	07	2	7.4	40	1	8	-1	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086295	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	073	073	07	2	7.4	12	1	10	-1	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086296	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	073	073	07	2	7.4	6	1	2	-1	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086297	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	090	090	09	2	-2.0	2	1	2	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086298	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	090	090	09	2	-2.0	8	1	6	-1	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086299	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	154	154	15	4	-7.2	16	1	8	-1	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086300	20220711	202207	2022	2022.5233	USA	INDIANA	USA																		0	154	154	15	4	-7.2	4	1	2	-1	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086301	20220711	202207	2022	2022.5233	USA	UNITED STATES	USA								GOV	FIRE DEPARTMENT						GOV			1	040	040	04	1	1.0	2	1	2	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086302	20220711	202207	2022	2022.5233	USA	UNITED STATES	USA								GOV	FIRE DEPARTMENT						GOV			1	154	154	15	4	-7.2	1	1	1	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086303	20220711	202207	2022	2022.5233	USA	UNITED STATES	USA								GOV	FIRE DEPARTMENT						GOV			1	154	154	15	4	-7.2	1	1	1	-1	3	Bargersville, Indiana, United States	US	USIN	IN081	39.5209	-86.1678	430487	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086304	20220711	202207	2022	2022.5233	USAGOV	UNITED STATES	USA					GOV													1	090	090	09	2	-2.0	1	1	1	-1	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086305	20220711	202207	2022	2022.5233	USAGOV	UNITED STATES	USA					GOV													1	090	090	09	2	-2.0	5	1	5	-1	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810201500	https://dailyjournal.net/2022/08/10/local-indiana-task-force-1-members-detail-experiences-in-kentucky/
1058086306	20220803	202208	2022	2022.5836	CANHLH	ONTARIO	CAN					HLH			CANHLH	ONTARIO	CAN					HLH			0	020	020	02	1	3.0	4	1	4	-0.17889087656529	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810201500	https://www.cp24.com/news/ontario-health-minister-won-t-rule-out-privatization-as-option-to-help-er-crisis-1.6021805
1058086307	20220803	202208	2022	2022.5836	CANHLH	ONTARIO	CAN					HLH			CANHLH	ONTARIO	CAN					HLH			0	020	020	02	1	3.0	6	1	6	-0.17889087656529	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810201500	https://www.cp24.com/news/ontario-health-minister-won-t-rule-out-privatization-as-option-to-help-er-crisis-1.6021805
1058086308	20220803	202208	2022	2022.5836	CANHLH	ONTARIO	CAN					HLH			EDU	COLLEGE						EDU			0	020	020	02	1	3.0	4	1	4	-0.17889087656529	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810201500	https://www.cp24.com/news/ontario-health-minister-won-t-rule-out-privatization-as-option-to-help-er-crisis-1.6021805
1058086309	20220803	202208	2022	2022.5836	CANHLH	ONTARIO	CAN					HLH			EDU	COLLEGE						EDU			0	020	020	02	1	3.0	6	1	6	-0.17889087656529	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810201500	https://www.cp24.com/news/ontario-health-minister-won-t-rule-out-privatization-as-option-to-help-er-crisis-1.6021805
1058086310	20220803	202208	2022	2022.5836	CHNMIL	CHINESE	CHN					MIL			GOVMIL	NATIONAL SECURITY COUNCIL						GOV	MIL		0	150	150	15	4	-7.2	3	1	3	-2.35131396957123	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220810201500	https://news.ltn.com.tw/news/focus/breakingnews/4021609
1058086311	20220803	202208	2022	2022.5836	CVL	VOTER						CVL													1	120	120	12	3	-4.0	5	1	5	-2.84629981024668	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20220810201500	https://www.hollandsentinel.com/story/news/politics/elections/local/2022/08/10/olive-twp-voters-reject-road-millage-road-paving-may-have-pause/10274754002/
1058086312	20220803	202208	2022	2022.5836	CVL	TOURIST						CVL			CHNMIL	CHINA	CHN					MIL			0	150	150	15	4	-7.2	2	1	2	-3.51758793969849	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220810201500	https://news.ltn.com.tw/news/focus/breakingnews/4021608
1058086313	20220803	202208	2022	2022.5836	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	1	1	1	2.06422018348623	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20220810201500	https://www.austinchronicle.com/daily/food/2022-08-10/brisket-thief-strikes-la-barbecue-easy-tiger-works-some-pretzel-logic-garbos-claws-a-sunday-service-the-carillon-chimes-back-in-and-the-quesoff-is-on-its-cheesy-way-again/
1058086314	20220803	202208	2022	2022.5836	GOV	HOME MINIST						GOV			LEG	CONGRESS						LEG			1	046	046	04	1	7.0	2	1	2	0.78740157480315	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810201500	http://www.deccanchronicle.com/nation/politics/100822/trs-to-kick-start-munugode-bypoll-campaign-with-public-meeting-on-aug.html
1058086315	20220803	202208	2022	2022.5836	LEG	CONGRESS						LEG			GOV	HOME MINIST						GOV			1	036	036	03	1	4.0	2	1	2	0.78740157480315	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810201500	http://www.deccanchronicle.com/nation/politics/100822/trs-to-kick-start-munugode-bypoll-campaign-with-public-meeting-on-aug.html
1058086316	20220803	202208	2022	2022.5836	LEG	CONGRESS						LEG			GOV	HOME MINIST						GOV			1	046	046	04	1	7.0	2	1	2	0.78740157480315	4	Vikarabad, Andhra Pradesh, India	IN	IN02	17564	17.3333	77.9	-2114440	4	Vikarabad, Andhra Pradesh, India	IN	IN02	17564	17.3333	77.9	-2114440	4	Vikarabad, Andhra Pradesh, India	IN	IN02	17564	17.3333	77.9	-2114440	20220810201500	http://www.deccanchronicle.com/nation/politics/100822/trs-to-kick-start-munugode-bypoll-campaign-with-public-meeting-on-aug.html
1058086317	20220803	202208	2022	2022.5836	LEG	CONGRESS						LEG			NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV		1	036	036	03	1	4.0	8	1	8	0.78740157480315	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810201500	http://www.deccanchronicle.com/nation/politics/100822/trs-to-kick-start-munugode-bypoll-campaign-with-public-meeting-on-aug.html
1058086318	20220803	202208	2022	2022.5836	LEG	CONGRESS						LEG			NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV		1	046	046	04	1	7.0	8	1	8	0.78740157480315	4	Vikarabad, Andhra Pradesh, India	IN	IN02	17564	17.3333	77.9	-2114440	4	Vikarabad, Andhra Pradesh, India	IN	IN02	17564	17.3333	77.9	-2114440	4	Vikarabad, Andhra Pradesh, India	IN	IN02	17564	17.3333	77.9	-2114440	20220810201500	http://www.deccanchronicle.com/nation/politics/100822/trs-to-kick-start-munugode-bypoll-campaign-with-public-meeting-on-aug.html
1058086319	20220803	202208	2022	2022.5836	NGOUSAJEWGOV	AMIT	USA			JEW		NGO	GOV		LEG	CONGRESS						LEG			1	046	046	04	1	7.0	8	1	8	0.78740157480315	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810201500	http://www.deccanchronicle.com/nation/politics/100822/trs-to-kick-start-munugode-bypoll-campaign-with-public-meeting-on-aug.html
1058086320	20220803	202208	2022	2022.5836	RUS	RUSSIA	RUS																		1	193	193	19	4	-10.0	1	1	1	-5.61456752655539	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								1	United Kingdom	UK	UK		54	-4	UK	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086321	20220803	202208	2022	2022.5836	RUS	RUSSIAN	RUS								MILBUS	MILITARY						MIL	BUS		0	051	051	05	1	3.4	2	1	2	-5.61456752655539	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086322	20220803	202208	2022	2022.5836	RUS	RUSSIAN	RUS								MILBUS	MILITARY						MIL	BUS		0	051	051	05	1	3.4	2	1	2	-5.61456752655539	1	United Kingdom	UK	UK		54	-4	UK	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086323	20220803	202208	2022	2022.5836	RUSMED	RUSSIAN	RUS					MED			MILBUS	MILITARY						MIL	BUS		0	051	051	05	1	3.4	6	1	6	-5.61456752655539	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086324	20220803	202208	2022	2022.5836	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								1	1124	112	11	3	-2.0	1	1	1	-5.61456752655539	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086325	20220803	202208	2022	2022.5836	UKR	KYIV	UKR								RUS	MOSCOW	RUS								1	1124	112	11	3	-2.0	4	1	4	-5.61456752655539	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086326	20220803	202208	2022	2022.5836	UKR	KYIV	UKR								RUS	MOSCOW	RUS								1	193	193	19	4	-10.0	4	1	4	-5.61456752655539	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086327	20220803	202208	2022	2022.5836	UKR	KYIV	UKR								RUS	MOSCOW	RUS								1	193	193	19	4	-10.0	1	1	1	-5.61456752655539	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810201500	http://www.msn.com/en-us/news/world/ukraine-round-up-is-russia-running-out-of-troops/ar-AA10wY8X
1058086328	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA																		0	050	050	05	1	3.5	4	1	4	-10.0313479623824	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220810201500	https://www.elpasotimes.com/story/news/crime/2022/08/10/el-paso-mansion-party-shooting-cisqo-rodriguez-arrest-isaac-carlos/65398033007/
1058086329	20220809	202208	2022	2022.6000	CHN	CHINESE	CHN								TWN	TAIWAN	TWN								1	042	042	04	1	1.9	1	1	1	-0.34246575342466	5	Chiayi County, Jiayi Xian, Taiwan	TW	TW07	13277	23.4633	120.582	-2627340	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20220810201500	https://news.ltn.com.tw/news/focus/breakingnews/4021605
1058086330	20220809	202208	2022	2022.6000	CHN	CHINESE	CHN								TWN	TAIWAN	TWN								1	042	042	04	1	1.9	1	1	1	-0.34246575342466	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220810201500	https://news.ltn.com.tw/news/focus/breakingnews/4021605
1058086331	20220809	202208	2022	2022.6000	GOV	PRESIDENT						GOV			TWN	TAIWANESE	TWN								1	010	010	01	1	0.0	10	1	10	-0.34246575342466	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220810201500	https://news.ltn.com.tw/news/focus/breakingnews/4021605
1058086332	20220809	202208	2022	2022.6000	GOV	PRESIDENT						GOV			UIS	THE INTERNATIONAL COMMUNITY						UIS			1	122	122	12	3	-4.0	8	1	8	-0.34246575342466	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220810201500	https://news.ltn.com.tw/news/focus/breakingnews/4021605
1058086333	20220809	202208	2022	2022.6000	ITA	ITALY	ITA								MED	MEDIA						MED			1	043	043	04	1	2.8	1	1	1	-4.34782608695653	1	Italy	IT	IT		42.833333	12.833333	IT	4	Mykonos, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	37.45	25.3333	-823958	4	Antalya, Antalya, Turkey	TU	TU07	27547	36.9081	30.6956	-735347	20220810201500	https://foreignaffairs.co.nz/2022/08/11/mil-osi-united-nations-dozens-missing-after-migrant-boat-sinks-in-aegean-sea-unhcr/
